2026-03-09 12:11:57 | INFO | conftest:auth_state | Performing session-level authentication...
2026-03-09 12:12:32 | INFO | framework.locators.main_interfaces:open | Opening page LinksPage at https://test.detelio.ai/workflows/links
2026-03-09 12:12:32 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for LinksPage to be loaded
2026-03-09 12:12:34 | MANUAL | framework.locators.admin_pages.links_page:sort_by_column | ✓ Sorted by column: Deadline Date
2026-03-09 12:12:34 | MANUAL | framework.locators.admin_pages.links_page:sort_by_column | ✓ Sorted by column: Deadline Date
2026-03-09 12:12:36 | INFO | framework.locators.main_interfaces:open | Opening page LinksPage at https://test.detelio.ai/workflows/links
2026-03-09 12:12:37 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for LinksPage to be loaded
2026-03-09 12:12:39 | INFO | framework.locators.admin_pages.links_page:copy_workflow_link | <green>✓ Copied workflow link: https://test.detelio.ai/verification/389112b84d34796d9520ba7f221e09ce178a2b5128d29a622f777a038aec1c2d9ffeb3c5eefd25e58c57dc270b8e53ad79e81fc303d2d72a2df0f9745acae35d</green>
2026-03-09 12:12:39 | INFO | framework.locators.main_interfaces:open | Opening page LinksPage at https://test.detelio.ai/workflows/links
2026-03-09 12:12:39 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for LinksPage to be loaded
2026-03-09 12:12:41 | INFO | framework.locators.admin_pages.links_page:click_profile_link | <green>✓ Clicked profile link</green>
2026-03-09 12:12:41 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for ProfileDetailsPage to be loaded
2026-03-09 12:12:42 | INFO | framework.locators.main_interfaces:open | Opening page AdminPage at https://test.detelio.ai
2026-03-09 12:12:43 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for AdminPage to be loaded
2026-03-09 12:12:44 | INFO | framework.locators.main_interfaces:navigate_to_workflows | Navigating to workflows
2026-03-09 12:12:44 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:12:45 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-03-09 12:12:45 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:12:46 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-03-09 12:12:47 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-03-09 12:12:47 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:12:48 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Mary', 'last_name': 'Johnson', 'email': 'kwhitehead@example.net', 'deadline_date': '10.04.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:48 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': '', 'last_name': '', 'email': '', 'deadline_date': '', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:48 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-03-09 12:12:48 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: </green>
2026-03-09 12:12:48 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: </green>
2026-03-09 12:12:48 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: </green>
2026-03-09 12:12:49 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-03-09 12:12:50 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-03-09 12:12:50 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: //</green>
2026-03-09 12:12:50 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-03-09 12:12:50 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-03-09 12:12:51 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:12:52 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Virginia', 'last_name': 'Webster', 'email': 'hcarroll@example.com', 'deadline_date': '11.07.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:52 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Virginia', 'last_name': 'Webster', 'email': 'exmaple.com', 'deadline_date': '11.07.2026', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:52 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-03-09 12:12:52 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Virginia</green>
2026-03-09 12:12:52 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: Webster</green>
2026-03-09 12:12:52 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: exmaple.com</green>
2026-03-09 12:12:53 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-03-09 12:12:54 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-03-09 12:12:54 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 11/07/2026</green>
2026-03-09 12:12:54 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-03-09 12:12:54 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-03-09 12:12:55 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:12:56 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Stephanie', 'last_name': 'Hughes', 'email': 'jessica24@example.net', 'deadline_date': '23.06.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:56 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Stephanie', 'last_name': 'Hughes', 'email': 'jessica24@example.net', 'deadline_date': '08.03.2026', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:12:56 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-03-09 12:12:56 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Stephanie</green>
2026-03-09 12:12:56 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: Hughes</green>
2026-03-09 12:12:56 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: jessica24@example.net</green>
2026-03-09 12:12:57 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-03-09 12:12:58 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-03-09 12:12:58 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 08/03/2026</green>
2026-03-09 12:12:58 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-03-09 12:12:58 | INFO | framework.locators.main_interfaces:open | Opening page WorkflowPage at https://test.detelio.ai/workflows/workflows
2026-03-09 12:12:58 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for WorkflowPage to be loaded
2026-03-09 12:13:00 | MANUAL | admin.conftest:generate_link_info | Generated natural_person link info: {'first_name': 'Brian', 'last_name': 'Jones', 'email': 'mary41@example.com', 'deadline_date': '11.12.2026'} | {'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:13:00 | INFO | framework.locators.admin_pages.workflow_page:generate_new_form | Generating form with {'first_name': 'Brian', 'last_name': 'Jones', 'email': 'mary41@example.com', 'deadline_date': '11.12.2026', 'product': 'autotest_product', 'entity': 'test_comp'}
2026-03-09 12:13:00 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for GenerateModal to be loaded
2026-03-09 12:13:00 | INFO | framework.locators.admin_pages.admin_modals:fill_first_name | <green>✓ Filled first name: Brian</green>
2026-03-09 12:13:00 | INFO | framework.locators.admin_pages.admin_modals:fill_last_name | <green>✓ Filled last name: Jones</green>
2026-03-09 12:13:00 | INFO | framework.locators.admin_pages.admin_modals:fill_email | <green>✓ Filled email: mary41@example.com</green>
2026-03-09 12:13:01 | INFO | framework.locators.admin_pages.admin_modals:select_product | <green>✓ Selected product: autotest_product</green>
2026-03-09 12:13:01 | INFO | framework.locators.admin_pages.admin_modals:select_entity | <green>✓ Selected entity: test_comp</green>
2026-03-09 12:13:01 | INFO | framework.locators.admin_pages.admin_modals:set_deadline_date | <green>✓ Set deadline date: 11/12/2026</green>
2026-03-09 12:13:02 | INFO | framework.locators.admin_pages.admin_modals:click_generate | <green>✓ Clicked generate button</green>
2026-03-09 12:13:04 | INFO | framework.locators.main_interfaces:navigate_to_links | Navigating to links
2026-03-09 12:13:06 | INFO | framework.locators.main_interfaces:wait_loaded | Waiting for CorporateGeneralPage to be loaded
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: company_info
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: registered_address
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: trading_address
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: regulation
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: nature_of_business
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: purpose_of_business
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: source_of_wealth
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: source_of_funds
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: declarations
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: capacity
2026-03-09 12:13:06 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: additional_info
2026-03-09 12:13:06 | INFO | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found 11 sections on the page
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: company_info
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: registered_address
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: trading_address
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: regulation
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: nature_of_business
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: purpose_of_business
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: source_of_wealth
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: source_of_funds
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: declarations
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: capacity
2026-03-09 12:13:12 | DEBUG | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found section: additional_info
2026-03-09 12:13:12 | INFO | framework.locators.form_pages.corporate_form.corporate_page:get_all_sections | Found 11 sections on the page
2026-03-09 12:13:12 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Full Corporate Name' = 'Tough why.'</green>
2026-03-09 12:13:14 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Corporate Registration Number' = 'Community.'</green>
2026-03-09 12:13:16 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Date of incorporation/Establishment' = '27/08/1980'</green>
2026-03-09 12:13:17 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Company Telephone Number' = '781375171'</green>
2026-03-09 12:13:19 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Company Website' = 'Detail.'</green>
2026-03-09 12:13:20 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'VAT Number' = 'Five.'</green>
2026-03-09 12:13:23 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Country of Incorporation' = ['Albania']</green>
2026-03-09 12:13:23 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Legal Entity Identifier' = 'Language.'</green>
2026-03-09 12:13:26 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Country' = ['Algeria']</green>
2026-03-09 12:13:26 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'City' = 'Establish.'</green>
2026-03-09 12:13:28 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Postcode ('n/a' if not available)' = 'Central.'</green>
2026-03-09 12:13:29 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Address Line 1' = 'Adult.'</green>
2026-03-09 12:13:31 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Address Line 2' = 'Staff.'</green>
2026-03-09 12:13:33 | INFO | forms.test_corporate_form_fill:test_fill_all_general_fields | <green>✓ Set trading address different = 'No'</green>
2026-03-09 12:13:35 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Regulation' (radio option 1/5)</green>
2026-03-09 12:13:36 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Has the entity ever been subject to an investigation or been fined by the financial regulator?' = True</green>
2026-03-09 12:13:37 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Name of the Financial Regulator' = 'General.'</green>
2026-03-09 12:13:37 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Date of Investigation' = '29/08/2004'</green>
2026-03-09 12:13:38 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Details of Investigation' = 'Certain.'</green>
2026-03-09 12:13:41 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Countries of activities' = ['Albania', 'Algeria', 'Angola']</green>
2026-03-09 12:13:41 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Nature of Business' = 'Over for.'</green>
2026-03-09 12:13:43 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Number of years in operation' = '360'</green>
2026-03-09 12:13:45 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Types of activities' = 'Fact.'</green>
2026-03-09 12:13:47 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Please provide a description of how you intend to use your account': checked option 1/9</green>
2026-03-09 12:13:48 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Type of investments which you intend to undertake': checked option 4/5</green>
2026-03-09 12:13:50 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Which countries will you operate your Prime Brokerage account from?' = ['Afghanistan']</green>
2026-03-09 12:13:51 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Expected monthly deposit amount (USD Equivalent)' = ['500.000 - 1.000.000']</green>
2026-03-09 12:13:52 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Expected yearly deposit amount (USD Equivalent)' = ['10.000 - 50.000']</green>
2026-03-09 12:13:53 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Expected average single deposit amount (USD Equivalent)' = ['250.000 - 500.000']</green>
2026-03-09 12:13:55 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Monthly deposit frequency' = ['5-10 times per month']</green>
2026-03-09 12:13:55 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Please indicate what Wallet type you will use for transferring Virtual Financial Assets': checked option 1/4</green>
2026-03-09 12:13:56 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Beneficiary Name' = 'Rebecca Miller'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Beneficiary Address' = '43611 Elizabeth Forge Suite 849, Steelehaven, DE 08191'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Bank Name' = 'Hernandez, Faulkner and Carter'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Bank Address' = 'PSC 1661, Box 7243, APO AP 37987'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Beneficiary Account Number' = '5'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'BIC' = 'Own.'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'International Routing Code' = 'Sense.'</green>
2026-03-09 12:13:57 | INFO | framework.elements.base_inputs:auto_fill | <green>✓ Auto-filled 'Add Bank Reference/Statement' with dummy file: '/home/runner/work/detelio_autotests/detelio_autotests/dummy_382f5fd1.jpg'</green>
