"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2685","Close Invalid Credentials Notification","tests","Sat Feb 07 18:01:47 UTC 2026","passed","Sat Feb 07 18:01:49 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","6198","Generate Link Functional Flow","tests","Sat Feb 07 18:03:23 UTC 2026","passed","Sat Feb 07 18:03:29 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","173","Password rules validation","tests","Sat Feb 07 18:03:37 UTC 2026","passed","Sat Feb 07 18:03:38 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2788","Invalid Email Format Validation","tests","Sat Feb 07 18:03:56 UTC 2026","passed","Sat Feb 07 18:03:59 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","169","Invalid e‑mail format validation","tests","Sat Feb 07 18:01:58 UTC 2026","passed","Sat Feb 07 18:01:58 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","169","Required fields validation","tests","Sat Feb 07 18:03:42 UTC 2026","passed","Sat Feb 07 18:03:43 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","1022","Search by Partial Name","tests","Sat Feb 07 18:01:04 UTC 2026","passed","Sat Feb 07 18:01:05 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","10052","Generate Link Functional Flow","tests","Sat Feb 07 18:02:19 UTC 2026","failed","Sat Feb 07 18:02:29 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"","131","test_password_hide_button_is_working[chromium]","tests","Sat Feb 07 18:01:52 UTC 2026","passed","Sat Feb 07 18:01:52 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2978","Invalid Email Format Validation","tests","Sat Feb 07 18:03:45 UTC 2026","passed","Sat Feb 07 18:03:48 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","167","Required fields validation","tests","Sat Feb 07 18:01:56 UTC 2026","passed","Sat Feb 07 18:01:56 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2151","Invalid Email Format Validation","tests","Sat Feb 07 18:03:39 UTC 2026","passed","Sat Feb 07 18:03:41 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","60","Sign‑In navigation","tests","Sat Feb 07 18:02:03 UTC 2026","failed","Sat Feb 07 18:02:03 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","5934","Links Page Load","tests","Sat Feb 07 18:00:39 UTC 2026","failed","Sat Feb 07 18:00:45 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","455","Empty fields validation","tests","Sat Feb 07 18:01:43 UTC 2026","passed","Sat Feb 07 18:01:43 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","162","Required fields validation","tests","Sat Feb 07 18:03:36 UTC 2026","passed","Sat Feb 07 18:03:36 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5608","Filter by Deadline Date Range","tests","Sat Feb 07 18:01:26 UTC 2026","failed","Sat Feb 07 18:01:32 UTC 2026","TestLinksPage","test_links_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","144","Password visibility toggle works","tests","Sat Feb 07 18:02:00 UTC 2026","passed","Sat Feb 07 18:02:00 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","2483","Successful Login","tests","Sat Feb 07 18:01:39 UTC 2026","passed","Sat Feb 07 18:01:41 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","162","Password rules validation","tests","Sat Feb 07 18:03:06 UTC 2026","passed","Sat Feb 07 18:03:07 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2891","Invalid Email Format Validation","tests","Sat Feb 07 18:03:14 UTC 2026","passed","Sat Feb 07 18:03:17 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","156","Required fields validation","tests","Sat Feb 07 18:03:55 UTC 2026","passed","Sat Feb 07 18:03:55 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2211","Invalid Email Format Validation","tests","Sat Feb 07 18:04:01 UTC 2026","passed","Sat Feb 07 18:04:03 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","166","Password mismatch validation","tests","Sat Feb 07 18:02:02 UTC 2026","passed","Sat Feb 07 18:02:02 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","404","Sign-Up navigation","tests","Sat Feb 07 18:01:54 UTC 2026","passed","Sat Feb 07 18:01:54 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1029","Search by Name","tests","Sat Feb 07 18:00:58 UTC 2026","passed","Sat Feb 07 18:00:59 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","172","Password rules validation","tests","Sat Feb 07 18:01:59 UTC 2026","passed","Sat Feb 07 18:01:59 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","157","Required fields validation","tests","Sat Feb 07 18:03:05 UTC 2026","passed","Sat Feb 07 18:03:05 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2104","Invalid Email Format Validation","tests","Sat Feb 07 18:02:12 UTC 2026","passed","Sat Feb 07 18:02:14 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1324","Invalid Credentials Notification","tests","Sat Feb 07 18:03:01 UTC 2026","passed","Sat Feb 07 18:03:02 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","166","Filter Popover Visibility","tests","Sat Feb 07 18:00:48 UTC 2026","passed","Sat Feb 07 18:00:49 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15478","Filter by Profile Type","tests","Sat Feb 07 18:02:42 UTC 2026","broken","Sat Feb 07 18:02:58 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2130","Invalid Email Format Validation","tests","Sat Feb 07 18:03:51 UTC 2026","passed","Sat Feb 07 18:03:53 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1136","Sign‑Up page loads and all elements are visible","tests","Sat Feb 07 18:01:54 UTC 2026","passed","Sat Feb 07 18:01:55 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Email.
        ","1780","Search by Email","tests","Sat Feb 07 18:02:34 UTC 2026","passed","Sat Feb 07 18:02:35 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1984","Invalid Deadline Date Validation","tests","Sat Feb 07 18:02:16 UTC 2026","passed","Sat Feb 07 18:02:18 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","464","Wrong format fields validation","tests","Sat Feb 07 18:03:03 UTC 2026","passed","Sat Feb 07 18:03:04 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15477","Filter by Profile Type","tests","Sat Feb 07 18:01:09 UTC 2026","broken","Sat Feb 07 18:01:25 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","471","Wrong format fields validation","tests","Sat Feb 07 18:03:34 UTC 2026","passed","Sat Feb 07 18:03:35 UTC 2026","TestSignInPage","test_sign_in_page","",""
