"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test that search filters links correctly by Email.
        ","1281","Search by Email","tests","Sun Feb 08 13:15:46 UTC 2026","passed","Sun Feb 08 13:15:48 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","504","Empty fields validation","tests","Sun Feb 08 13:16:46 UTC 2026","passed","Sun Feb 08 13:16:46 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","552","Empty fields validation","tests","Sun Feb 08 13:15:02 UTC 2026","passed","Sun Feb 08 13:15:02 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15500","Filter by Profile Type","tests","Sun Feb 08 13:14:30 UTC 2026","broken","Sun Feb 08 13:14:46 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1766","Successful Login","tests","Sun Feb 08 13:14:59 UTC 2026","passed","Sun Feb 08 13:15:01 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2782","Invalid Email Format Validation","tests","Sun Feb 08 13:17:00 UTC 2026","passed","Sun Feb 08 13:17:03 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","502","Wrong format fields validation","tests","Sun Feb 08 13:16:20 UTC 2026","passed","Sun Feb 08 13:16:20 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","5837","Search by Partial Email","tests","Sun Feb 08 13:15:52 UTC 2026","failed","Sun Feb 08 13:15:57 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2171","Hide Expired Links Toggle","tests","Sun Feb 08 13:14:54 UTC 2026","passed","Sun Feb 08 13:14:57 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","827","Links Page Load","tests","Sun Feb 08 13:14:06 UTC 2026","passed","Sun Feb 08 13:14:07 UTC 2026","TestLinksPage","test_links_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","152","Invalid e‑mail format validation","tests","Sun Feb 08 13:15:17 UTC 2026","passed","Sun Feb 08 13:15:17 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2887","Invalid Email Format Validation","tests","Sun Feb 08 13:17:10 UTC 2026","passed","Sun Feb 08 13:17:13 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15432","Filter by Profile Type","tests","Sun Feb 08 13:15:59 UTC 2026","broken","Sun Feb 08 13:16:14 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2652","Invalid Email Format Validation","tests","Sun Feb 08 13:16:30 UTC 2026","passed","Sun Feb 08 13:16:33 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Full Name.
        ","933","Search by Name","tests","Sun Feb 08 13:15:44 UTC 2026","passed","Sun Feb 08 13:15:45 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","9","Login Page Load","tests","Sun Feb 08 13:14:58 UTC 2026","passed","Sun Feb 08 13:14:58 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2816","Invalid Email Format Validation","tests","Sun Feb 08 13:17:18 UTC 2026","passed","Sun Feb 08 13:17:21 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2021","Invalid Email Format Validation","tests","Sun Feb 08 13:17:14 UTC 2026","passed","Sun Feb 08 13:17:17 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","143","Password visibility toggle works","tests","Sun Feb 08 13:16:24 UTC 2026","passed","Sun Feb 08 13:16:24 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2882","Required Field Validations","tests","Sun Feb 08 13:16:26 UTC 2026","passed","Sun Feb 08 13:16:29 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","488","Wrong format fields validation","tests","Sun Feb 08 13:15:10 UTC 2026","passed","Sun Feb 08 13:15:10 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Email.
        ","1894","Search by Email","tests","Sun Feb 08 13:14:21 UTC 2026","passed","Sun Feb 08 13:14:23 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","936","Search by Partial Name","tests","Sun Feb 08 13:15:49 UTC 2026","passed","Sun Feb 08 13:15:50 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","162","Required fields validation","tests","Sun Feb 08 13:15:15 UTC 2026","passed","Sun Feb 08 13:15:16 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","1029","Workflows Page Load","tests","Sun Feb 08 13:15:23 UTC 2026","passed","Sun Feb 08 13:15:24 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2019","Invalid Email Format Validation","tests","Sun Feb 08 13:15:31 UTC 2026","passed","Sun Feb 08 13:15:33 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1336","Invalid Credentials Notification","tests","Sun Feb 08 13:16:47 UTC 2026","passed","Sun Feb 08 13:16:49 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","161","Password rules validation","tests","Sun Feb 08 13:16:59 UTC 2026","passed","Sun Feb 08 13:16:59 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2914","Invalid Deadline Date Validation","tests","Sun Feb 08 13:16:34 UTC 2026","passed","Sun Feb 08 13:16:37 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","508","Wrong format fields validation","tests","Sun Feb 08 13:16:50 UTC 2026","passed","Sun Feb 08 13:16:50 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","149","Password visibility toggle works","tests","Sun Feb 08 13:15:19 UTC 2026","passed","Sun Feb 08 13:15:19 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2150","Invalid Email Format Validation","tests","Sun Feb 08 13:17:06 UTC 2026","passed","Sun Feb 08 13:17:08 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","157","Required fields validation","tests","Sun Feb 08 13:16:51 UTC 2026","passed","Sun Feb 08 13:16:52 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2650","Close Invalid Credentials Notification","tests","Sun Feb 08 13:15:06 UTC 2026","passed","Sun Feb 08 13:15:09 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","6159","Generate Link Functional Flow","tests","Sun Feb 08 13:16:38 UTC 2026","passed","Sun Feb 08 13:16:44 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
