"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","467","Required Field Validations","tests","Tue Feb 03 06:14:16 UTC 2026","passed","Tue Feb 03 06:14:16 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2363","Close Invalid Credentials Notification","tests","Tue Feb 03 06:13:55 UTC 2026","passed","Tue Feb 03 06:13:57 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","816","Workflows Page Load","tests","Tue Feb 03 06:14:12 UTC 2026","passed","Tue Feb 03 06:14:13 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","425","Invalid Email Format Validation","tests","Tue Feb 03 06:14:18 UTC 2026","passed","Tue Feb 03 06:14:18 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1790","Search by Partial Email","tests","Tue Feb 03 06:14:34 UTC 2026","passed","Tue Feb 03 06:14:36 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","164","Password rules validation","tests","Tue Feb 03 06:14:07 UTC 2026","passed","Tue Feb 03 06:14:07 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","146","Filter Popover Visibility","tests","Tue Feb 03 06:13:06 UTC 2026","passed","Tue Feb 03 06:13:06 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1737","Successful Login","tests","Tue Feb 03 06:13:48 UTC 2026","passed","Tue Feb 03 06:13:50 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Email.
        ","1698","Search by Email","tests","Tue Feb 03 06:14:28 UTC 2026","passed","Tue Feb 03 06:14:30 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","605","Wrong format fields validation","tests","Tue Feb 03 06:13:58 UTC 2026","broken","Tue Feb 03 06:13:59 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","211","Sign-Up navigation","tests","Tue Feb 03 06:14:02 UTC 2026","passed","Tue Feb 03 06:14:02 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1411","Invalid Deadline Date Validation","tests","Tue Feb 03 06:15:09 UTC 2026","passed","Tue Feb 03 06:15:11 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"","130","test_password_hide_button_is_working[chromium]","tests","Tue Feb 03 06:14:00 UTC 2026","passed","Tue Feb 03 06:14:01 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","160","Password rules validation","tests","Tue Feb 03 06:15:29 UTC 2026","passed","Tue Feb 03 06:15:29 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1195","Invalid Email Format Validation","tests","Tue Feb 03 06:15:07 UTC 2026","passed","Tue Feb 03 06:15:08 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","138","Password visibility toggle works","tests","Tue Feb 03 06:14:08 UTC 2026","passed","Tue Feb 03 06:14:08 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1718","Search by Partial Email","tests","Tue Feb 03 06:13:20 UTC 2026","passed","Tue Feb 03 06:13:22 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","152","Password rules validation","tests","Tue Feb 03 06:15:25 UTC 2026","passed","Tue Feb 03 06:15:25 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","608","Wrong format fields validation","tests","Tue Feb 03 06:15:22 UTC 2026","broken","Tue Feb 03 06:15:22 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","961","Search by Partial Name","tests","Tue Feb 03 06:14:31 UTC 2026","passed","Tue Feb 03 06:14:32 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15393","Filter by Profile Type","tests","Tue Feb 03 06:13:23 UTC 2026","broken","Tue Feb 03 06:13:38 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","931","Search by Partial Name","tests","Tue Feb 03 06:13:17 UTC 2026","passed","Tue Feb 03 06:13:18 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","54","Sign‑In navigation","tests","Tue Feb 03 06:14:11 UTC 2026","failed","Tue Feb 03 06:14:11 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","597","Empty fields validation","tests","Tue Feb 03 06:14:54 UTC 2026","broken","Tue Feb 03 06:14:54 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","9","Login Page Load","tests","Tue Feb 03 06:13:47 UTC 2026","passed","Tue Feb 03 06:13:47 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","876","Links Page Load","tests","Tue Feb 03 06:13:02 UTC 2026","passed","Tue Feb 03 06:13:03 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","168","Required fields validation","tests","Tue Feb 03 06:15:33 UTC 2026","passed","Tue Feb 03 06:15:34 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1176","Invalid Credentials Notification","tests","Tue Feb 03 06:13:53 UTC 2026","passed","Tue Feb 03 06:13:54 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","916","Search by Name","tests","Tue Feb 03 06:13:12 UTC 2026","passed","Tue Feb 03 06:13:13 UTC 2026","TestLinksPage","test_links_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","151","Invalid e‑mail format validation","tests","Tue Feb 03 06:14:05 UTC 2026","passed","Tue Feb 03 06:14:06 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","606","Empty fields validation","tests","Tue Feb 03 06:13:51 UTC 2026","broken","Tue Feb 03 06:13:51 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1376","Invalid Email Format Validation","tests","Tue Feb 03 06:15:38 UTC 2026","passed","Tue Feb 03 06:15:39 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","598","Empty fields validation","tests","Tue Feb 03 06:15:17 UTC 2026","broken","Tue Feb 03 06:15:18 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1124","Sign‑Up page loads and all elements are visible","tests","Tue Feb 03 06:14:02 UTC 2026","passed","Tue Feb 03 06:14:03 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1067","Invalid Credentials Notification","tests","Tue Feb 03 06:15:19 UTC 2026","passed","Tue Feb 03 06:15:21 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15392","Filter by Profile Type","tests","Tue Feb 03 06:14:37 UTC 2026","broken","Tue Feb 03 06:14:52 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","178","Generate Link Modal Load","tests","Tue Feb 03 06:14:14 UTC 2026","passed","Tue Feb 03 06:14:14 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","3569","Generate Link Functional Flow","tests","Tue Feb 03 06:14:21 UTC 2026","passed","Tue Feb 03 06:14:25 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","160","Password mismatch validation","tests","Tue Feb 03 06:14:09 UTC 2026","passed","Tue Feb 03 06:14:10 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","604","Wrong format fields validation","tests","Tue Feb 03 06:14:58 UTC 2026","broken","Tue Feb 03 06:14:58 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Email.
        ","1681","Search by Email","tests","Tue Feb 03 06:13:14 UTC 2026","passed","Tue Feb 03 06:13:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","429","Invalid Email Format Validation","tests","Tue Feb 03 06:15:26 UTC 2026","passed","Tue Feb 03 06:15:27 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","4438","Generate Link Functional Flow","tests","Tue Feb 03 06:15:12 UTC 2026","passed","Tue Feb 03 06:15:16 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","413","Invalid Email Format Validation","tests","Tue Feb 03 06:15:41 UTC 2026","passed","Tue Feb 03 06:15:41 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","144","Password visibility toggle works","tests","Tue Feb 03 06:15:02 UTC 2026","passed","Tue Feb 03 06:15:03 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Full Name.
        ","920","Search by Name","tests","Tue Feb 03 06:14:26 UTC 2026","passed","Tue Feb 03 06:14:27 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","144","Required fields validation","tests","Tue Feb 03 06:14:04 UTC 2026","passed","Tue Feb 03 06:14:04 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","144","Required fields validation","tests","Tue Feb 03 06:15:37 UTC 2026","passed","Tue Feb 03 06:15:37 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","1407","Required Field Validations","tests","Tue Feb 03 06:15:04 UTC 2026","passed","Tue Feb 03 06:15:05 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5523","Filter by Deadline Date Range","tests","Tue Feb 03 06:13:40 UTC 2026","failed","Tue Feb 03 06:13:46 UTC 2026","TestLinksPage","test_links_page","",""
