"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","164","Required fields validation","tests.public","Sat Feb 21 15:49:20 UTC 2026","passed","Sat Feb 21 15:49:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","240","Generate Link Modal Load","tests.admin","Sat Feb 21 15:46:58 UTC 2026","passed","Sat Feb 21 15:46:58 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2186","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:49:35 UTC 2026","passed","Sat Feb 21 15:49:37 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1391","Invalid Credentials Notification","tests.public","Sat Feb 21 15:49:09 UTC 2026","passed","Sat Feb 21 15:49:10 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the corporate form shows validation errors for required tabs 
        and invalid sections when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Verify all Tabs are marked as invalid
        4. Verify all Sections on the current tab (General) are marked as invalid
        ","7666","Corporate Form Tabs and Sections Validation","tests.forms","Sat Feb 21 15:47:23 UTC 2026","passed","Sat Feb 21 15:47:31 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3145","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:48:36 UTC 2026","passed","Sat Feb 21 15:48:39 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","186","Required fields validation","tests.public","Sat Feb 21 15:49:13 UTC 2026","passed","Sat Feb 21 15:49:13 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3146","Invalid Deadline Date Validation","tests.admin","Sat Feb 21 15:48:41 UTC 2026","passed","Sat Feb 21 15:48:44 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","2360","Successful Login","tests.public","Sat Feb 21 15:47:48 UTC 2026","passed","Sat Feb 21 15:47:51 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","201","Filter Popover Visibility","tests.admin","Sat Feb 21 15:46:22 UTC 2026","passed","Sat Feb 21 15:46:22 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1359","Invalid Credentials Notification","tests.public","Sat Feb 21 15:48:55 UTC 2026","passed","Sat Feb 21 15:48:56 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","529","Empty fields validation","tests.public","Sat Feb 21 15:47:52 UTC 2026","passed","Sat Feb 21 15:47:52 UTC 2026","TestSignInPage","test_sign_in_page","",""
"    def test_corporate_form_loads_correctly(self, browser, corporate_form_link):

        Test that the corporate form loads correctly when accessed via a workflow link.
        
        Preconditions:
        - Workflow link for Company is generated and active
        
        Steps:
        1. Get the workflow link from fixture
        2. Open the workflow link in a new browser tab
        
        Expected Results:
        • Business Account Setup form loads correctly
        • All sections are visible: General, Persons, Documents, FATCA and CRS
        • Welcome message is displayed at the top
        ","7115","Corporate Form Loads Correctly via Workflow Link","tests.forms","Sat Feb 21 15:47:16 UTC 2026","passed","Sat Feb 21 15:47:23 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1418","Search by Partial Email","tests.admin","Sat Feb 21 15:48:23 UTC 2026","passed","Sat Feb 21 15:48:24 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","168","Required fields validation","tests.public","Sat Feb 21 15:49:33 UTC 2026","passed","Sat Feb 21 15:49:33 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2130","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:47:03 UTC 2026","passed","Sat Feb 21 15:47:05 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2505","Hide Expired Links Toggle","tests.admin","Sat Feb 21 15:46:49 UTC 2026","passed","Sat Feb 21 15:46:51 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","480","Empty fields validation","tests.public","Sat Feb 21 15:49:07 UTC 2026","passed","Sat Feb 21 15:49:07 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2192","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:49:03 UTC 2026","passed","Sat Feb 21 15:49:06 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"","124","test_password_hide_button_is_working[chromium]","tests.public","Sat Feb 21 15:48:02 UTC 2026","passed","Sat Feb 21 15:48:02 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Email.
        ","1761","Search by Email","tests.admin","Sat Feb 21 15:46:28 UTC 2026","passed","Sat Feb 21 15:46:30 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","902","Links Page Load","tests.admin","Sat Feb 21 15:46:18 UTC 2026","passed","Sat Feb 21 15:46:19 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5311","Generate Link Functional Flow","tests.admin","Sat Feb 21 15:47:11 UTC 2026","passed","Sat Feb 21 15:47:16 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","728","Workflows Page Load","tests.admin","Sat Feb 21 15:46:55 UTC 2026","passed","Sat Feb 21 15:46:56 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","511","Empty fields validation","tests.public","Sat Feb 21 15:48:53 UTC 2026","passed","Sat Feb 21 15:48:53 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","166","Password visibility toggle works","tests.public","Sat Feb 21 15:49:02 UTC 2026","passed","Sat Feb 21 15:49:02 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","20","Login Page Load","tests.public","Sat Feb 21 15:47:47 UTC 2026","passed","Sat Feb 21 15:47:47 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1011","Search by Name","tests.admin","Sat Feb 21 15:48:15 UTC 2026","passed","Sat Feb 21 15:48:16 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","182","Password rules validation","tests.public","Sat Feb 21 15:49:00 UTC 2026","passed","Sat Feb 21 15:49:00 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1385","Invalid Credentials Notification","tests.public","Sat Feb 21 15:47:54 UTC 2026","passed","Sat Feb 21 15:47:55 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3078","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:49:29 UTC 2026","passed","Sat Feb 21 15:49:32 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify that the user can copy a workflow link.
        ","905","Copy Workflow Link","tests.admin","Sat Feb 21 15:46:53 UTC 2026","passed","Sat Feb 21 15:46:54 UTC 2026","TestLinksPage","test_links_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","204","Invalid e‑mail format validation","tests.public","Sat Feb 21 15:48:07 UTC 2026","passed","Sat Feb 21 15:48:08 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Email.
        ","1767","Search by Email","tests.admin","Sat Feb 21 15:48:17 UTC 2026","passed","Sat Feb 21 15:48:19 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","175","Password rules validation","tests.public","Sat Feb 21 15:49:21 UTC 2026","passed","Sat Feb 21 15:49:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","141","Password visibility toggle works","tests.public","Sat Feb 21 15:48:10 UTC 2026","passed","Sat Feb 21 15:48:10 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1042","Search by Name","tests.admin","Sat Feb 21 15:46:25 UTC 2026","passed","Sat Feb 21 15:46:26 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3784","Filter by Profile Type","tests.admin","Sat Feb 21 15:46:36 UTC 2026","passed","Sat Feb 21 15:46:40 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","6177","Generate Link Functional Flow","tests.admin","Sat Feb 21 15:48:46 UTC 2026","passed","Sat Feb 21 15:48:52 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","984","Search by Partial Name","tests.admin","Sat Feb 21 15:48:21 UTC 2026","passed","Sat Feb 21 15:48:22 UTC 2026","TestLinksPage","test_links_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","158","Password mismatch validation","tests.public","Sat Feb 21 15:48:11 UTC 2026","passed","Sat Feb 21 15:48:12 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2242","Invalid Deadline Date Validation","tests.admin","Sat Feb 21 15:47:07 UTC 2026","passed","Sat Feb 21 15:47:09 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3021","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:49:16 UTC 2026","passed","Sat Feb 21 15:49:19 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","3183","Required Field Validations","tests.admin","Sat Feb 21 15:48:31 UTC 2026","passed","Sat Feb 21 15:48:35 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5479","Filter by Deadline Date Range","tests.admin","Sat Feb 21 15:46:42 UTC 2026","failed","Sat Feb 21 15:46:47 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","402","Sign‑In navigation","tests.public","Sat Feb 21 15:48:13 UTC 2026","passed","Sat Feb 21 15:48:13 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","180","Password rules validation","tests.public","Sat Feb 21 15:48:09 UTC 2026","passed","Sat Feb 21 15:48:09 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3126","Invalid Email Format Validation","tests.admin","Sat Feb 21 15:49:38 UTC 2026","passed","Sat Feb 21 15:49:42 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","167","Required fields validation","tests.public","Sat Feb 21 15:48:06 UTC 2026","passed","Sat Feb 21 15:48:06 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","182","Password rules validation","tests.public","Sat Feb 21 15:49:14 UTC 2026","passed","Sat Feb 21 15:49:14 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","490","Wrong format fields validation","tests.public","Sat Feb 21 15:49:11 UTC 2026","passed","Sat Feb 21 15:49:12 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","944","Search by Partial Name","tests.admin","Sat Feb 21 15:46:31 UTC 2026","passed","Sat Feb 21 15:46:32 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","115","Search Options Visibility","tests.admin","Sat Feb 21 15:46:21 UTC 2026","passed","Sat Feb 21 15:46:21 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2123","Required Field Validations","tests.admin","Sat Feb 21 15:46:59 UTC 2026","passed","Sat Feb 21 15:47:02 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2733","Close Invalid Credentials Notification","tests.public","Sat Feb 21 15:47:56 UTC 2026","passed","Sat Feb 21 15:47:59 UTC 2026","TestSignInPage","test_sign_in_page","",""
