"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2828","Invalid Email Format Validation","tests","Wed Feb 04 18:55:25 UTC 2026","passed","Wed Feb 04 18:55:28 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2717","Invalid Email Format Validation","tests","Wed Feb 04 18:55:17 UTC 2026","passed","Wed Feb 04 18:55:20 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","653","Wrong format fields validation","tests","Wed Feb 04 18:53:38 UTC 2026","broken","Wed Feb 04 18:53:38 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","177","Required fields validation","tests","Wed Feb 04 18:53:44 UTC 2026","passed","Wed Feb 04 18:53:44 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1263","Sign‑Up page loads and all elements are visible","tests","Wed Feb 04 18:53:41 UTC 2026","passed","Wed Feb 04 18:53:43 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","1259","Search Options Visibility","tests","Wed Feb 04 18:52:46 UTC 2026","passed","Wed Feb 04 18:52:48 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","625","Wrong format fields validation","tests","Wed Feb 04 18:55:08 UTC 2026","broken","Wed Feb 04 18:55:09 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","1601","Generate Link Modal Load","tests","Wed Feb 04 18:53:54 UTC 2026","passed","Wed Feb 04 18:53:55 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","276","Sign-Up navigation","tests","Wed Feb 04 18:53:41 UTC 2026","passed","Wed Feb 04 18:53:41 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","16523","Filter by Profile Type","tests","Wed Feb 04 18:54:19 UTC 2026","broken","Wed Feb 04 18:54:36 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","192","Password rules validation","tests","Wed Feb 04 18:55:12 UTC 2026","passed","Wed Feb 04 18:55:12 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","1993","Search by Partial Name","tests","Wed Feb 04 18:54:13 UTC 2026","passed","Wed Feb 04 18:54:15 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","179","Required fields validation","tests","Wed Feb 04 18:55:21 UTC 2026","passed","Wed Feb 04 18:55:21 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","1849","Links Page Load","tests","Wed Feb 04 18:52:44 UTC 2026","passed","Wed Feb 04 18:52:46 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1928","Successful Login","tests","Wed Feb 04 18:53:26 UTC 2026","passed","Wed Feb 04 18:53:28 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","158","Invalid e‑mail format validation","tests","Wed Feb 04 18:53:45 UTC 2026","passed","Wed Feb 04 18:53:45 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","6558","Filter by Deadline Date Range","tests","Wed Feb 04 18:53:12 UTC 2026","failed","Wed Feb 04 18:53:19 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Full Name.
        ","2037","Search by Name","tests","Wed Feb 04 18:54:08 UTC 2026","passed","Wed Feb 04 18:54:10 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","237","Sign‑In navigation","tests","Wed Feb 04 18:53:51 UTC 2026","passed","Wed Feb 04 18:53:51 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","619","Wrong format fields validation","tests","Wed Feb 04 18:54:42 UTC 2026","broken","Wed Feb 04 18:54:42 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","2325","Search by Partial Name","tests","Wed Feb 04 18:53:01 UTC 2026","passed","Wed Feb 04 18:53:03 UTC 2026","TestLinksPage","test_links_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","144","Password visibility toggle works","tests","Wed Feb 04 18:53:48 UTC 2026","passed","Wed Feb 04 18:53:48 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","1921","Workflows Page Load","tests","Wed Feb 04 18:53:52 UTC 2026","passed","Wed Feb 04 18:53:54 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","1895","Required Field Validations","tests","Wed Feb 04 18:53:56 UTC 2026","passed","Wed Feb 04 18:53:58 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Full Name.
        ","2055","Search by Name","tests","Wed Feb 04 18:52:55 UTC 2026","passed","Wed Feb 04 18:52:57 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1366","Invalid Email Format Validation","tests","Wed Feb 04 18:53:58 UTC 2026","passed","Wed Feb 04 18:54:00 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1181","Invalid Credentials Notification","tests","Wed Feb 04 18:54:39 UTC 2026","passed","Wed Feb 04 18:54:40 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2767","Invalid Deadline Date Validation","tests","Wed Feb 04 18:54:53 UTC 2026","passed","Wed Feb 04 18:54:56 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2899","Invalid Email Format Validation","tests","Wed Feb 04 18:55:31 UTC 2026","passed","Wed Feb 04 18:55:34 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","3000","Search by Partial Email","tests","Wed Feb 04 18:54:16 UTC 2026","passed","Wed Feb 04 18:54:19 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","176","Password rules validation","tests","Wed Feb 04 18:55:17 UTC 2026","passed","Wed Feb 04 18:55:17 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","171","Required fields validation","tests","Wed Feb 04 18:55:25 UTC 2026","passed","Wed Feb 04 18:55:25 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","169","Password visibility toggle works","tests","Wed Feb 04 18:54:47 UTC 2026","passed","Wed Feb 04 18:54:47 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","174","Required fields validation","tests","Wed Feb 04 18:55:10 UTC 2026","passed","Wed Feb 04 18:55:10 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1813","Invalid Email Format Validation","tests","Wed Feb 04 18:55:12 UTC 2026","passed","Wed Feb 04 18:55:14 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2493","Close Invalid Credentials Notification","tests","Wed Feb 04 18:53:34 UTC 2026","passed","Wed Feb 04 18:53:36 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1199","Invalid Credentials Notification","tests","Wed Feb 04 18:55:06 UTC 2026","passed","Wed Feb 04 18:55:07 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","171","Required fields validation","tests","Wed Feb 04 18:55:15 UTC 2026","passed","Wed Feb 04 18:55:15 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","1400","Filter Popover Visibility","tests","Wed Feb 04 18:52:48 UTC 2026","passed","Wed Feb 04 18:52:49 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","4992","Generate Link Functional Flow","tests","Wed Feb 04 18:54:02 UTC 2026","passed","Wed Feb 04 18:54:07 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1894","Invalid Deadline Date Validation","tests","Wed Feb 04 18:54:00 UTC 2026","passed","Wed Feb 04 18:54:02 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
