"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15383","Filter by Profile Type","tests","Wed Feb 04 19:06:53 UTC 2026","broken","Wed Feb 04 19:07:08 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","466","Empty fields validation","tests","Wed Feb 04 19:07:20 UTC 2026","passed","Wed Feb 04 19:07:21 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1132","Sign‑Up page loads and all elements are visible","tests","Wed Feb 04 19:07:33 UTC 2026","passed","Wed Feb 04 19:07:34 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Email.
        ","1683","Search by Email","tests","Wed Feb 04 19:07:59 UTC 2026","passed","Wed Feb 04 19:08:01 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","150","Password rules validation","tests","Wed Feb 04 19:08:56 UTC 2026","passed","Wed Feb 04 19:08:56 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","143","Filter Popover Visibility","tests","Wed Feb 04 19:06:36 UTC 2026","passed","Wed Feb 04 19:06:36 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","155","Password rules validation","tests","Wed Feb 04 19:08:33 UTC 2026","passed","Wed Feb 04 19:08:33 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","136","Required fields validation","tests","Wed Feb 04 19:08:55 UTC 2026","passed","Wed Feb 04 19:08:55 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Full Name.
        ","913","Search by Name","tests","Wed Feb 04 19:07:57 UTC 2026","passed","Wed Feb 04 19:07:58 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","502","Invalid Deadline Date Validation","tests","Wed Feb 04 19:07:50 UTC 2026","passed","Wed Feb 04 19:07:51 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","454","Wrong format fields validation","tests","Wed Feb 04 19:08:30 UTC 2026","passed","Wed Feb 04 19:08:30 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","941","Search by Partial Name","tests","Wed Feb 04 19:08:02 UTC 2026","passed","Wed Feb 04 19:08:03 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","350","Wrong format fields validation","tests","Wed Feb 04 19:07:29 UTC 2026","passed","Wed Feb 04 19:07:30 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1749","Search by Partial Email","tests","Wed Feb 04 19:06:49 UTC 2026","passed","Wed Feb 04 19:06:51 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","170","Generate Link Modal Load","tests","Wed Feb 04 19:07:45 UTC 2026","passed","Wed Feb 04 19:07:45 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","47","Sign‑In navigation","tests","Wed Feb 04 19:07:42 UTC 2026","failed","Wed Feb 04 19:07:42 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"","126","test_password_hide_button_is_working[chromium]","tests","Wed Feb 04 19:07:31 UTC 2026","passed","Wed Feb 04 19:07:31 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","103","Search Options Visibility","tests","Wed Feb 04 19:06:34 UTC 2026","passed","Wed Feb 04 19:06:34 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Email.
        ","1681","Search by Email","tests","Wed Feb 04 19:06:44 UTC 2026","passed","Wed Feb 04 19:06:45 UTC 2026","TestLinksPage","test_links_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","121","Password visibility toggle works","tests","Wed Feb 04 19:07:39 UTC 2026","passed","Wed Feb 04 19:07:39 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","9","Login Page Load","tests","Wed Feb 04 19:07:16 UTC 2026","passed","Wed Feb 04 19:07:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","916","Search by Name","tests","Wed Feb 04 19:06:41 UTC 2026","passed","Wed Feb 04 19:06:42 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1357","Invalid Credentials Notification","tests","Wed Feb 04 19:08:27 UTC 2026","passed","Wed Feb 04 19:08:29 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","462","Required Field Validations","tests","Wed Feb 04 19:07:47 UTC 2026","passed","Wed Feb 04 19:07:47 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1375","Invalid Email Format Validation","tests","Wed Feb 04 19:09:09 UTC 2026","passed","Wed Feb 04 19:09:10 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","154","Invalid e‑mail format validation","tests","Wed Feb 04 19:07:36 UTC 2026","passed","Wed Feb 04 19:07:36 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","142","Required fields validation","tests","Wed Feb 04 19:08:31 UTC 2026","passed","Wed Feb 04 19:08:32 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","149","Required fields validation","tests","Wed Feb 04 19:07:35 UTC 2026","passed","Wed Feb 04 19:07:35 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","549","Empty fields validation","tests","Wed Feb 04 19:08:49 UTC 2026","passed","Wed Feb 04 19:08:50 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","143","Password visibility toggle works","tests","Wed Feb 04 19:08:34 UTC 2026","passed","Wed Feb 04 19:08:34 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","4400","Generate Link Functional Flow","tests","Wed Feb 04 19:08:43 UTC 2026","passed","Wed Feb 04 19:08:48 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2648","Close Invalid Credentials Notification","tests","Wed Feb 04 19:07:25 UTC 2026","passed","Wed Feb 04 19:07:27 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","158","Password rules validation","tests","Wed Feb 04 19:07:38 UTC 2026","passed","Wed Feb 04 19:07:38 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","485","Invalid Email Format Validation","tests","Wed Feb 04 19:08:58 UTC 2026","passed","Wed Feb 04 19:08:58 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","153","Required fields validation","tests","Wed Feb 04 19:08:59 UTC 2026","passed","Wed Feb 04 19:08:59 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1290","Invalid Credentials Notification","tests","Wed Feb 04 19:07:22 UTC 2026","passed","Wed Feb 04 19:07:23 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","15388","Filter by Profile Type","tests","Wed Feb 04 19:08:08 UTC 2026","broken","Wed Feb 04 19:08:23 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1231","Invalid Email Format Validation","tests","Wed Feb 04 19:09:02 UTC 2026","passed","Wed Feb 04 19:09:03 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
