"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","1952","Phone Number Length Validation – 12345678","tests.forms","Sun Mar 15 18:40:11 UTC 2026","passed","Sun Mar 15 18:40:13 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Auto-fill every field on the General tab with random data.

        Steps:
        1. Iterate through all sections on the General tab
        2. For each section, auto-fill every input field
        3. Handle special cases (Declarations: check all, Trading Address: select 'No')
        4. Submit the application
        5. Verify no validation errors remain

        Expected Results:
        • All fields are filled with random values
        • No sections are marked as invalid after submission
        ","85588","Fill All Fields on Company General Page","tests.forms","Sun Mar 15 18:37:02 UTC 2026","passed","Sun Mar 15 18:38:28 UTC 2026","TestCorporateFormFill","test_corporate_form_fill","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","424","Sign-Up navigation","tests.public","Sun Mar 15 18:39:16 UTC 2026","passed","Sun Mar 15 18:39:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5480","Filter by Deadline Date Range","tests.admin","Sun Mar 15 18:36:19 UTC 2026","failed","Sun Mar 15 18:36:24 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","133","Filter Popover Visibility","tests.admin","Sun Mar 15 18:35:56 UTC 2026","passed","Sun Mar 15 18:35:56 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","101","Wrong format fields validation","tests.public","Sun Mar 15 18:39:13 UTC 2026","passed","Sun Mar 15 18:39:13 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","91","Empty fields validation","tests.public","Sun Mar 15 18:39:06 UTC 2026","passed","Sun Mar 15 18:39:07 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1227","Search by Partial Email","tests.admin","Sun Mar 15 18:39:35 UTC 2026","passed","Sun Mar 15 18:39:37 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2924","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:40:59 UTC 2026","passed","Sun Mar 15 18:41:02 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","103","Search Options Visibility","tests.admin","Sun Mar 15 18:35:54 UTC 2026","passed","Sun Mar 15 18:35:54 UTC 2026","TestLinksPage","test_links_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","142","Password mismatch validation","tests.public","Sun Mar 15 18:39:24 UTC 2026","passed","Sun Mar 15 18:39:24 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the corporate form shows validation errors for required tabs 
        and invalid sections when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Verify all Tabs are marked as invalid
        4. Verify all Sections on the current tab (General) are marked as invalid
        ","7865","Corporate Form Tabs and Sections Validation","tests.forms","Sun Mar 15 18:38:33 UTC 2026","passed","Sun Mar 15 18:38:41 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","1605","Phone Number Length Validation – 12345","tests.forms","Sun Mar 15 18:38:57 UTC 2026","passed","Sun Mar 15 18:38:59 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","155","Required fields validation","tests.public","Sun Mar 15 18:40:51 UTC 2026","passed","Sun Mar 15 18:40:51 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","198","Required fields validation","tests.public","Sun Mar 15 18:40:57 UTC 2026","passed","Sun Mar 15 18:40:58 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3052","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:40:41 UTC 2026","passed","Sun Mar 15 18:40:44 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","1736","Phone Number Length Validation – 123456789012345","tests.forms","Sun Mar 15 18:40:48 UTC 2026","passed","Sun Mar 15 18:40:50 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1185","Sign‑Up page loads and all elements are visible","tests.public","Sun Mar 15 18:39:16 UTC 2026","passed","Sun Mar 15 18:39:17 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2220","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:40:23 UTC 2026","passed","Sun Mar 15 18:40:25 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1874","Search by Partial Email","tests.admin","Sun Mar 15 18:36:10 UTC 2026","passed","Sun Mar 15 18:36:12 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that selecting a date via the calendar picker fills the
        Date of incorporation/Establishment field and is valid on submit.

        Steps:
        1. Open the calendar and select a day
        2. Verify the date field spinbuttons are filled
        3. Submit the application
        4. Verify the date field is not invalid
        ","2773","Date of Incorporation Calendar Selection","tests.forms","Sun Mar 15 18:38:59 UTC 2026","passed","Sun Mar 15 18:39:01 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Full Name.
        ","932","Search by Name","tests.admin","Sun Mar 15 18:36:00 UTC 2026","passed","Sun Mar 15 18:36:01 UTC 2026","TestLinksPage","test_links_page","",""
"    def test_corporate_form_loads_correctly(self, browser, corporate_form_link):

        Test that the corporate form loads correctly when accessed via a workflow link.
        
        Preconditions:
        - Workflow link for Company is generated and active
        
        Steps:
        1. Get the workflow link from fixture
        2. Open the workflow link in a new browser tab
        
        Expected Results:
        • Business Account Setup form loads correctly
        • All sections are visible: General, Persons, Documents, FATCA and CRS
        • Welcome message is displayed at the top
        ","5670","Corporate Form Loads Correctly via Workflow Link","tests.forms","Sun Mar 15 18:38:28 UTC 2026","passed","Sun Mar 15 18:38:33 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","958","Invalid Credentials Notification","tests.public","Sun Mar 15 18:40:34 UTC 2026","passed","Sun Mar 15 18:40:35 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","161","Invalid e‑mail format validation","tests.public","Sun Mar 15 18:39:20 UTC 2026","passed","Sun Mar 15 18:39:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2224","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:36:43 UTC 2026","passed","Sun Mar 15 18:36:45 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2172","Required Field Validations","tests.admin","Sun Mar 15 18:36:39 UTC 2026","passed","Sun Mar 15 18:36:41 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","215","Generate Link Modal Load","tests.admin","Sun Mar 15 18:36:37 UTC 2026","passed","Sun Mar 15 18:36:38 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Full Name.
        ","934","Search by Name","tests.admin","Sun Mar 15 18:39:27 UTC 2026","passed","Sun Mar 15 18:39:28 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the corporate form shows validation errors for required fields 
        when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Iterate through all required fields and verify they are marked as invalid
        ","9501","Corporate Form Fields Validation","tests.forms","Sun Mar 15 18:38:41 UTC 2026","passed","Sun Mar 15 18:38:51 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Email.
        ","1250","Search by Email","tests.admin","Sun Mar 15 18:36:04 UTC 2026","passed","Sun Mar 15 18:36:06 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3762","Filter by Profile Type","tests.admin","Sun Mar 15 18:39:38 UTC 2026","passed","Sun Mar 15 18:39:42 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","797","Workflows Page Load","tests.admin","Sun Mar 15 18:36:35 UTC 2026","passed","Sun Mar 15 18:36:36 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","146","Required fields validation","tests.public","Sun Mar 15 18:41:03 UTC 2026","passed","Sun Mar 15 18:41:03 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Email.
        ","1783","Search by Email","tests.admin","Sun Mar 15 18:39:30 UTC 2026","passed","Sun Mar 15 18:39:31 UTC 2026","TestLinksPage","test_links_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","148","Password visibility toggle works","tests.public","Sun Mar 15 18:39:23 UTC 2026","passed","Sun Mar 15 18:39:23 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","153","Password visibility toggle works","tests.public","Sun Mar 15 18:40:21 UTC 2026","passed","Sun Mar 15 18:40:21 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","2117","Phone Number Length Validation – 12345678901234","tests.forms","Sun Mar 15 18:40:29 UTC 2026","passed","Sun Mar 15 18:40:32 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","946","Search by Partial Name","tests.admin","Sun Mar 15 18:36:07 UTC 2026","passed","Sun Mar 15 18:36:08 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","159","Required fields validation","tests.public","Sun Mar 15 18:40:37 UTC 2026","passed","Sun Mar 15 18:40:38 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2648","Hide Expired Links Toggle","tests.admin","Sun Mar 15 18:36:26 UTC 2026","passed","Sun Mar 15 18:36:29 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","86","Empty fields validation","tests.public","Sun Mar 15 18:40:33 UTC 2026","passed","Sun Mar 15 18:40:33 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify that the user can copy a workflow link.
        ","884","Copy Workflow Link","tests.admin","Sun Mar 15 18:36:30 UTC 2026","passed","Sun Mar 15 18:36:31 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2234","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:40:54 UTC 2026","passed","Sun Mar 15 18:40:56 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2224","Invalid Deadline Date Validation","tests.admin","Sun Mar 15 18:36:46 UTC 2026","passed","Sun Mar 15 18:36:49 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","153","Password rules validation","tests.public","Sun Mar 15 18:40:39 UTC 2026","passed","Sun Mar 15 18:40:39 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5295","Generate Link Functional Flow","tests.admin","Sun Mar 15 18:36:50 UTC 2026","passed","Sun Mar 15 18:36:56 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that clicking a Profile Link navigates to the correct profile page.

        This test verifies that:
        1. User can click on a profile link in the table
        2. User navigates to the corresponding profile page
        3. Profile details (Customer Name, Email, Profile Type) match the selected link
        4. Verifications table shows correct Type, Status (Draft), and Creation Date
        ","1681","Profile Link opens correct Profile Details with matching data and Draft verification","tests.admin","Sun Mar 15 18:36:32 UTC 2026","passed","Sun Mar 15 18:36:34 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","152","Required fields validation","tests.public","Sun Mar 15 18:40:19 UTC 2026","passed","Sun Mar 15 18:40:19 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","965","Search by Partial Name","tests.admin","Sun Mar 15 18:39:33 UTC 2026","passed","Sun Mar 15 18:39:34 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","956","Links Page Load","tests.admin","Sun Mar 15 18:35:52 UTC 2026","passed","Sun Mar 15 18:35:53 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","147","Sign‑In navigation","tests.public","Sun Mar 15 18:39:26 UTC 2026","passed","Sun Mar 15 18:39:26 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","8","Login Page Load","tests.public","Sun Mar 15 18:39:03 UTC 2026","passed","Sun Mar 15 18:39:03 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1370","Successful Login","tests.public","Sun Mar 15 18:39:04 UTC 2026","passed","Sun Mar 15 18:39:05 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","86","Empty fields validation","tests.public","Sun Mar 15 18:40:14 UTC 2026","passed","Sun Mar 15 18:40:14 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2198","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:41:05 UTC 2026","passed","Sun Mar 15 18:41:07 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3125","Invalid Email Format Validation","tests.admin","Sun Mar 15 18:39:51 UTC 2026","passed","Sun Mar 15 18:39:54 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2249","Close Invalid Credentials Notification","tests.public","Sun Mar 15 18:39:10 UTC 2026","passed","Sun Mar 15 18:39:12 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","159","Password rules validation","tests.public","Sun Mar 15 18:39:22 UTC 2026","passed","Sun Mar 15 18:39:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2999","Invalid Deadline Date Validation","tests.admin","Sun Mar 15 18:39:55 UTC 2026","passed","Sun Mar 15 18:39:58 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","161","Password rules validation","tests.public","Sun Mar 15 18:40:52 UTC 2026","passed","Sun Mar 15 18:40:53 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"","134","test_password_hide_button_is_working[chromium]","tests.public","Sun Mar 15 18:39:14 UTC 2026","passed","Sun Mar 15 18:39:15 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","164","Required fields validation","tests.public","Sun Mar 15 18:39:19 UTC 2026","passed","Sun Mar 15 18:39:19 UTC 2026","TestSignUpPage","test_sign_up_page","",""
