"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ensure the hide/show button toggles the input ``type`` attribute.","119","Password visibility toggle works","tests.public","Sat Feb 21 17:45:11 UTC 2026","passed","Sat Feb 21 17:45:11 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1932","Successful Login","tests.public","Sat Feb 21 17:44:49 UTC 2026","passed","Sat Feb 21 17:44:51 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the corporate form shows validation errors for required tabs 
        and invalid sections when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Verify all Tabs are marked as invalid
        4. Verify all Sections on the current tab (General) are marked as invalid
        ","7073","Corporate Form Tabs and Sections Validation","tests.forms","Sat Feb 21 17:44:25 UTC 2026","passed","Sat Feb 21 17:44:32 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","973","Search by Partial Name","tests.admin","Sat Feb 21 17:43:25 UTC 2026","passed","Sat Feb 21 17:43:25 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1369","Invalid Credentials Notification","tests.public","Sat Feb 21 17:44:54 UTC 2026","passed","Sat Feb 21 17:44:56 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","144","Password rules validation","tests.public","Sat Feb 21 17:46:24 UTC 2026","passed","Sat Feb 21 17:46:24 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2151","Invalid Email Format Validation","tests.admin","Sat Feb 21 17:46:06 UTC 2026","passed","Sat Feb 21 17:46:08 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that clicking a Profile Link navigates to the correct profile page.

        This test verifies that:
        1. User can click on a profile link in the table
        2. User navigates to the corresponding profile page
        3. Profile details (Customer Name, Email, Profile Type) match the selected link
        4. Verifications table shows correct Type, Status (Draft), and Creation Date
        ","1911","Profile Link opens correct Profile Details with matching data and Draft verification","tests.admin","Sat Feb 21 17:43:50 UTC 2026","passed","Sat Feb 21 17:43:52 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","489","Empty fields validation","tests.public","Sat Feb 21 17:46:09 UTC 2026","passed","Sat Feb 21 17:46:10 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","499","Empty fields validation","tests.public","Sat Feb 21 17:44:52 UTC 2026","passed","Sat Feb 21 17:44:53 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3893","Filter by Profile Type","tests.admin","Sat Feb 21 17:45:26 UTC 2026","passed","Sat Feb 21 17:45:30 UTC 2026","TestLinksPage","test_links_page","",""
"","115","test_password_hide_button_is_working[chromium]","tests.public","Sat Feb 21 17:45:02 UTC 2026","passed","Sat Feb 21 17:45:03 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2755","Close Invalid Credentials Notification","tests.public","Sat Feb 21 17:44:57 UTC 2026","passed","Sat Feb 21 17:45:00 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","161","Invalid e‑mail format validation","tests.public","Sat Feb 21 17:45:08 UTC 2026","passed","Sat Feb 21 17:45:08 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2839","Invalid Email Format Validation","tests.admin","Sat Feb 21 17:46:19 UTC 2026","passed","Sat Feb 21 17:46:22 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","152","Required fields validation","tests.public","Sat Feb 21 17:45:07 UTC 2026","passed","Sat Feb 21 17:45:07 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","165","Required fields validation","tests.public","Sat Feb 21 17:46:02 UTC 2026","passed","Sat Feb 21 17:46:02 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1995","Invalid Deadline Date Validation","tests.admin","Sat Feb 21 17:44:04 UTC 2026","passed","Sat Feb 21 17:44:06 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","10206","Generate Link Functional Flow","tests.admin","Sat Feb 21 17:44:08 UTC 2026","failed","Sat Feb 21 17:44:18 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Email.
        ","1775","Search by Email","tests.admin","Sat Feb 21 17:45:18 UTC 2026","passed","Sat Feb 21 17:45:19 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","529","Empty fields validation","tests.public","Sat Feb 21 17:45:56 UTC 2026","passed","Sat Feb 21 17:45:56 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1192","Sign‑Up page loads and all elements are visible","tests.public","Sat Feb 21 17:45:04 UTC 2026","passed","Sat Feb 21 17:45:05 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","416","Sign-Up navigation","tests.public","Sat Feb 21 17:45:04 UTC 2026","passed","Sat Feb 21 17:45:04 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2934","Invalid Deadline Date Validation","tests.admin","Sat Feb 21 17:45:44 UTC 2026","passed","Sat Feb 21 17:45:47 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","143","Password mismatch validation","tests.public","Sat Feb 21 17:45:12 UTC 2026","passed","Sat Feb 21 17:45:12 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1383","Invalid Credentials Notification","tests.public","Sat Feb 21 17:46:11 UTC 2026","passed","Sat Feb 21 17:46:13 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2231","Hide Expired Links Toggle","tests.admin","Sat Feb 21 17:43:43 UTC 2026","passed","Sat Feb 21 17:43:46 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","151","Password rules validation","tests.public","Sat Feb 21 17:45:09 UTC 2026","passed","Sat Feb 21 17:45:09 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2088","Invalid Email Format Validation","tests.admin","Sat Feb 21 17:44:01 UTC 2026","passed","Sat Feb 21 17:44:03 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","203","Required fields validation","tests.public","Sat Feb 21 17:46:29 UTC 2026","passed","Sat Feb 21 17:46:29 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the corporate form shows validation errors for required fields 
        when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Iterate through all required fields and verify they are marked as invalid
        ","14995","Corporate Form Fields Validation","tests.forms","Sat Feb 21 17:44:32 UTC 2026","passed","Sat Feb 21 17:44:47 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","959","Search by Partial Name","tests.admin","Sat Feb 21 17:45:21 UTC 2026","passed","Sat Feb 21 17:45:22 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","8","Login Page Load","tests.public","Sat Feb 21 17:44:48 UTC 2026","passed","Sat Feb 21 17:44:48 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","144","Filter Popover Visibility","tests.admin","Sat Feb 21 17:43:07 UTC 2026","passed","Sat Feb 21 17:43:07 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","162","Required fields validation","tests.public","Sat Feb 21 17:46:16 UTC 2026","passed","Sat Feb 21 17:46:16 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3776","Filter by Profile Type","tests.admin","Sat Feb 21 17:43:31 UTC 2026","passed","Sat Feb 21 17:43:35 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5917","Generate Link Functional Flow","tests.admin","Sat Feb 21 17:45:48 UTC 2026","passed","Sat Feb 21 17:45:54 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1381","Invalid Credentials Notification","tests.public","Sat Feb 21 17:45:57 UTC 2026","passed","Sat Feb 21 17:45:59 UTC 2026","TestSignInPage","test_sign_in_page","",""
