"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","1059","Workflows Page Load","tests.admin","Mon Mar 09 12:12:44 UTC 2026","passed","Mon Mar 09 12:12:45 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","410","Sign-Up navigation","tests.public","Mon Mar 09 12:14:54 UTC 2026","passed","Mon Mar 09 12:14:54 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","159","Password rules validation","tests.public","Mon Mar 09 12:16:00 UTC 2026","passed","Mon Mar 09 12:16:00 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Email.
        ","1824","Search by Email","tests.admin","Mon Mar 09 12:12:12 UTC 2026","passed","Mon Mar 09 12:12:14 UTC 2026","TestLinksPage","test_links_page","",""
"
        Auto-fill every field on the General tab with random data.

        Steps:
        1. Iterate through all sections on the General tab
        2. For each section, auto-fill every input field
        3. Handle special cases (Declarations: check all, Trading Address: select 'No')
        4. Submit the application
        5. Verify no validation errors remain

        Expected Results:
        • All fields are filled with random values
        • No sections are marked as invalid after submission
        ","55695","Fill All Fields on Company General Page","tests.forms","Mon Mar 09 12:13:12 UTC 2026","broken","Mon Mar 09 12:14:07 UTC 2026","TestCorporateFormFill","test_corporate_form_fill","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2082","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:03 UTC 2026","passed","Mon Mar 09 12:16:05 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","176","Password visibility toggle works","tests.public","Mon Mar 09 12:16:01 UTC 2026","passed","Mon Mar 09 12:16:02 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","2097","Phone Number Length Validation – 12345678","tests.forms","Mon Mar 09 12:15:51 UTC 2026","passed","Mon Mar 09 12:15:53 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2308","Required Field Validations","tests.admin","Mon Mar 09 12:12:48 UTC 2026","passed","Mon Mar 09 12:12:50 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the corporate form shows validation errors for required fields 
        when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Iterate through all required fields and verify they are marked as invalid
        ","6391","Corporate Form Fields Validation","tests.forms","Mon Mar 09 12:14:21 UTC 2026","broken","Mon Mar 09 12:14:27 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2250","Close Invalid Credentials Notification","tests.public","Mon Mar 09 12:14:48 UTC 2026","passed","Mon Mar 09 12:14:50 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2555","Hide Expired Links Toggle","tests.admin","Mon Mar 09 12:12:34 UTC 2026","passed","Mon Mar 09 12:12:36 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2116","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:47 UTC 2026","passed","Mon Mar 09 12:16:49 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","154","Password rules validation","tests.public","Mon Mar 09 12:16:20 UTC 2026","passed","Mon Mar 09 12:16:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","229","Generate Link Modal Load","tests.admin","Mon Mar 09 12:12:46 UTC 2026","passed","Mon Mar 09 12:12:46 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that clicking a Profile Link navigates to the correct profile page.

        This test verifies that:
        1. User can click on a profile link in the table
        2. User navigates to the corresponding profile page
        3. Profile details (Customer Name, Email, Profile Type) match the selected link
        4. Verifications table shows correct Type, Status (Draft), and Creation Date
        ","1735","Profile Link opens correct Profile Details with matching data and Draft verification","tests.admin","Mon Mar 09 12:15:22 UTC 2026","passed","Mon Mar 09 12:15:24 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3895","Filter by Profile Type","tests.admin","Mon Mar 09 12:15:17 UTC 2026","passed","Mon Mar 09 12:15:21 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","150","Required fields validation","tests.public","Mon Mar 09 12:16:45 UTC 2026","passed","Mon Mar 09 12:16:45 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1834","Search by Partial Email","tests.admin","Mon Mar 09 12:15:13 UTC 2026","passed","Mon Mar 09 12:15:15 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","113","Search Options Visibility","tests.admin","Mon Mar 09 12:12:04 UTC 2026","passed","Mon Mar 09 12:12:05 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","941","Invalid Credentials Notification","tests.public","Mon Mar 09 12:14:45 UTC 2026","passed","Mon Mar 09 12:14:46 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that selecting a date via the calendar picker fills the
        Date of incorporation/Establishment field and is valid on submit.

        Steps:
        1. Open the calendar and select a day
        2. Verify the date field spinbuttons are filled
        3. Submit the application
        4. Verify the date field is not invalid
        ","2854","Date of Incorporation Calendar Selection","tests.forms","Mon Mar 09 12:14:36 UTC 2026","passed","Mon Mar 09 12:14:39 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","163","Required fields validation","tests.public","Mon Mar 09 12:15:59 UTC 2026","passed","Mon Mar 09 12:15:59 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1159","Sign‑Up page loads and all elements are visible","tests.public","Mon Mar 09 12:14:54 UTC 2026","passed","Mon Mar 09 12:14:55 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1509","Successful Login","tests.public","Mon Mar 09 12:14:41 UTC 2026","passed","Mon Mar 09 12:14:43 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3482","Filter by Profile Type","tests.admin","Mon Mar 09 12:12:21 UTC 2026","passed","Mon Mar 09 12:12:25 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","161","Required fields validation","tests.public","Mon Mar 09 12:16:39 UTC 2026","passed","Mon Mar 09 12:16:40 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Full Name.
        ","935","Search by Name","tests.admin","Mon Mar 09 12:15:05 UTC 2026","passed","Mon Mar 09 12:15:06 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","96","Empty fields validation","tests.public","Mon Mar 09 12:16:14 UTC 2026","passed","Mon Mar 09 12:16:14 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","983","Search by Partial Name","tests.admin","Mon Mar 09 12:12:16 UTC 2026","passed","Mon Mar 09 12:12:17 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","955","Invalid Credentials Notification","tests.public","Mon Mar 09 12:16:15 UTC 2026","passed","Mon Mar 09 12:16:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","6173","Generate Link Functional Flow","tests.admin","Mon Mar 09 12:15:39 UTC 2026","passed","Mon Mar 09 12:15:46 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","2103","Phone Number Length Validation – 123456789012345","tests.forms","Mon Mar 09 12:16:30 UTC 2026","passed","Mon Mar 09 12:16:32 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","168","Password rules validation","tests.public","Mon Mar 09 12:14:59 UTC 2026","passed","Mon Mar 09 12:14:59 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","169","Required fields validation","tests.public","Mon Mar 09 12:14:56 UTC 2026","passed","Mon Mar 09 12:14:57 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","957","Search by Partial Name","tests.admin","Mon Mar 09 12:15:11 UTC 2026","passed","Mon Mar 09 12:15:12 UTC 2026","TestLinksPage","test_links_page","",""
"","142","test_password_hide_button_is_working[chromium]","tests.public","Mon Mar 09 12:14:52 UTC 2026","passed","Mon Mar 09 12:14:52 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the corporate form shows validation errors for required tabs 
        and invalid sections when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Verify all Tabs are marked as invalid
        4. Verify all Sections on the current tab (General) are marked as invalid
        ","6730","Corporate Form Tabs and Sections Validation","tests.forms","Mon Mar 09 12:14:14 UTC 2026","passed","Mon Mar 09 12:14:21 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2973","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:15:30 UTC 2026","passed","Mon Mar 09 12:15:33 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","127","Password visibility toggle works","tests.public","Mon Mar 09 12:15:00 UTC 2026","passed","Mon Mar 09 12:15:01 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","110","Wrong format fields validation","tests.public","Mon Mar 09 12:14:51 UTC 2026","passed","Mon Mar 09 12:14:51 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2910","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:41 UTC 2026","passed","Mon Mar 09 12:16:44 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","395","Sign‑In navigation","tests.public","Mon Mar 09 12:15:03 UTC 2026","passed","Mon Mar 09 12:15:04 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","157","Required fields validation","tests.public","Mon Mar 09 12:16:33 UTC 2026","passed","Mon Mar 09 12:16:33 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","90","Empty fields validation","tests.public","Mon Mar 09 12:14:44 UTC 2026","passed","Mon Mar 09 12:14:44 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5470","Filter by Deadline Date Range","tests.admin","Mon Mar 09 12:12:26 UTC 2026","failed","Mon Mar 09 12:12:32 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2955","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:22 UTC 2026","passed","Mon Mar 09 12:16:25 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","170","Required fields validation","tests.public","Mon Mar 09 12:16:19 UTC 2026","passed","Mon Mar 09 12:16:19 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","16","Login Page Load","tests.public","Mon Mar 09 12:14:40 UTC 2026","passed","Mon Mar 09 12:14:40 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","938","Search by Name","tests.admin","Mon Mar 09 12:12:10 UTC 2026","passed","Mon Mar 09 12:12:11 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3108","Invalid Deadline Date Validation","tests.admin","Mon Mar 09 12:15:35 UTC 2026","passed","Mon Mar 09 12:15:38 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1394","Search by Partial Email","tests.admin","Mon Mar 09 12:12:18 UTC 2026","passed","Mon Mar 09 12:12:20 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","1890","Phone Number Length Validation – 12345","tests.forms","Mon Mar 09 12:14:34 UTC 2026","passed","Mon Mar 09 12:14:36 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2969","Required Field Validations","tests.admin","Mon Mar 09 12:15:26 UTC 2026","passed","Mon Mar 09 12:15:29 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","169","Invalid e‑mail format validation","tests.public","Mon Mar 09 12:14:58 UTC 2026","passed","Mon Mar 09 12:14:58 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5206","Generate Link Functional Flow","tests.admin","Mon Mar 09 12:13:00 UTC 2026","passed","Mon Mar 09 12:13:05 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","108","Empty fields validation","tests.public","Mon Mar 09 12:15:54 UTC 2026","passed","Mon Mar 09 12:15:54 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2242","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:36 UTC 2026","passed","Mon Mar 09 12:16:38 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","166","Filter Popover Visibility","tests.admin","Mon Mar 09 12:12:06 UTC 2026","passed","Mon Mar 09 12:12:06 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","3165","Invalid Email Format Validation","tests.admin","Mon Mar 09 12:16:51 UTC 2026","passed","Mon Mar 09 12:16:54 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Email.
        ","1744","Search by Email","tests.admin","Mon Mar 09 12:15:08 UTC 2026","passed","Mon Mar 09 12:15:09 UTC 2026","TestLinksPage","test_links_page","",""
