"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","165","Required fields validation","tests","Sat Jan 31 10:49:25 UTC 2026","passed","Sat Jan 31 10:49:25 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","2404","Search by Partial Email","tests","Sat Jan 31 10:48:04 UTC 2026","passed","Sat Jan 31 10:48:07 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","156","Required fields validation","tests","Sat Jan 31 10:50:04 UTC 2026","passed","Sat Jan 31 10:50:04 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","162","Required fields validation","tests","Sat Jan 31 10:49:55 UTC 2026","passed","Sat Jan 31 10:49:55 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2793","Invalid Email Format Validation","tests","Sat Jan 31 10:49:56 UTC 2026","passed","Sat Jan 31 10:49:59 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5020","Generate Link Functional Flow","tests","Sat Jan 31 10:48:54 UTC 2026","passed","Sat Jan 31 10:48:59 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"","123","test_password_hide_button_is_working[chromium]","tests","Sat Jan 31 10:48:32 UTC 2026","passed","Sat Jan 31 10:48:32 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","634","Wrong format fields validation","tests","Sat Jan 31 10:49:48 UTC 2026","broken","Sat Jan 31 10:49:48 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","123","Password visibility toggle works","tests","Sat Jan 31 10:48:40 UTC 2026","passed","Sat Jan 31 10:48:40 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","590","Empty fields validation","tests","Sat Jan 31 10:48:23 UTC 2026","broken","Sat Jan 31 10:48:23 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","1323","Search Options Visibility","tests","Sat Jan 31 10:47:54 UTC 2026","passed","Sat Jan 31 10:47:55 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","2451","Search by Partial Email","tests","Sat Jan 31 10:49:11 UTC 2026","passed","Sat Jan 31 10:49:13 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1939","Invalid Email Format Validation","tests","Sat Jan 31 10:50:07 UTC 2026","passed","Sat Jan 31 10:50:09 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","190","Password rules validation","tests","Sat Jan 31 10:49:51 UTC 2026","passed","Sat Jan 31 10:49:51 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the corporate form loads correctly when accessed via a workflow link.
        
        Preconditions:
        - Workflow link for Company is generated and active
        
        Steps:
        1. Get the workflow link from fixture
        2. Open the workflow link in a new browser tab
        
        Expected Results:
        • Business Account Setup form loads correctly
        • All sections are visible: General, Persons, Documents, FATCA and CRS
        • Welcome message is displayed at the top
        ","5862","Corporate Form Loads Correctly via Workflow Link","tests","Sat Jan 31 10:47:46 UTC 2026","passed","Sat Jan 31 10:47:52 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","163","Password mismatch validation","tests","Sat Jan 31 10:48:41 UTC 2026","passed","Sat Jan 31 10:48:41 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","158","Invalid e‑mail format validation","tests","Sat Jan 31 10:48:37 UTC 2026","passed","Sat Jan 31 10:48:38 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","174","Password rules validation","tests","Sat Jan 31 10:48:39 UTC 2026","passed","Sat Jan 31 10:48:39 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","175","Password visibility toggle works","tests","Sat Jan 31 10:49:27 UTC 2026","passed","Sat Jan 31 10:49:27 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1168","Invalid Credentials Notification","tests","Sat Jan 31 10:48:25 UTC 2026","passed","Sat Jan 31 10:48:26 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","1789","Workflows Page Load","tests","Sat Jan 31 10:48:43 UTC 2026","passed","Sat Jan 31 10:48:45 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","606","Wrong format fields validation","tests","Sat Jan 31 10:48:30 UTC 2026","broken","Sat Jan 31 10:48:31 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2355","Close Invalid Credentials Notification","tests","Sat Jan 31 10:48:27 UTC 2026","passed","Sat Jan 31 10:48:29 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","1844","Links Page Load","tests","Sat Jan 31 10:47:52 UTC 2026","passed","Sat Jan 31 10:47:54 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","173","Password rules validation","tests","Sat Jan 31 10:49:56 UTC 2026","passed","Sat Jan 31 10:49:56 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","1765","Successful Login","tests","Sat Jan 31 10:48:20 UTC 2026","passed","Sat Jan 31 10:48:22 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","608","Empty fields validation","tests","Sat Jan 31 10:49:44 UTC 2026","broken","Sat Jan 31 10:49:44 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","242","Sign‑In navigation","tests","Sat Jan 31 10:48:43 UTC 2026","passed","Sat Jan 31 10:48:43 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","1352","Filter Popover Visibility","tests","Sat Jan 31 10:47:56 UTC 2026","passed","Sat Jan 31 10:47:57 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","6118","Search by Partial Name","tests","Sat Jan 31 10:49:04 UTC 2026","failed","Sat Jan 31 10:49:10 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1090","Invalid Credentials Notification","tests","Sat Jan 31 10:49:46 UTC 2026","passed","Sat Jan 31 10:49:47 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","173","Required fields validation","tests","Sat Jan 31 10:50:00 UTC 2026","passed","Sat Jan 31 10:50:01 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","6538","Filter by Deadline Date Range","tests","Sat Jan 31 10:48:11 UTC 2026","failed","Sat Jan 31 10:48:18 UTC 2026","TestLinksPage","test_links_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","4110","Filter by Profile Type","tests","Sat Jan 31 10:49:13 UTC 2026","passed","Sat Jan 31 10:49:17 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1913","Search by Name","tests","Sat Jan 31 10:47:57 UTC 2026","passed","Sat Jan 31 10:47:59 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1809","Invalid Email Format Validation","tests","Sat Jan 31 10:48:49 UTC 2026","passed","Sat Jan 31 10:48:51 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","276","Sign-Up navigation","tests","Sat Jan 31 10:48:34 UTC 2026","passed","Sat Jan 31 10:48:34 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","150","Required fields validation","tests","Sat Jan 31 10:48:36 UTC 2026","passed","Sat Jan 31 10:48:36 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","590","Wrong format fields validation","tests","Sat Jan 31 10:49:23 UTC 2026","broken","Sat Jan 31 10:49:23 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2666","Invalid Email Format Validation","tests","Sat Jan 31 10:49:31 UTC 2026","passed","Sat Jan 31 10:49:33 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1095","Sign‑Up page loads and all elements are visible","tests","Sat Jan 31 10:48:34 UTC 2026","passed","Sat Jan 31 10:48:35 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","160","Password rules validation","tests","Sat Jan 31 10:49:26 UTC 2026","passed","Sat Jan 31 10:49:26 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2694","Invalid Email Format Validation","tests","Sat Jan 31 10:50:04 UTC 2026","passed","Sat Jan 31 10:50:07 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Email.
        ","2855","Search by Email","tests","Sat Jan 31 10:49:01 UTC 2026","passed","Sat Jan 31 10:49:04 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","650","Empty fields validation","tests","Sat Jan 31 10:49:19 UTC 2026","broken","Sat Jan 31 10:49:19 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","185","Required fields validation","tests","Sat Jan 31 10:49:50 UTC 2026","passed","Sat Jan 31 10:49:50 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1928","Invalid Email Format Validation","tests","Sat Jan 31 10:50:01 UTC 2026","passed","Sat Jan 31 10:50:03 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1972","Invalid Deadline Date Validation","tests","Sat Jan 31 10:48:51 UTC 2026","passed","Sat Jan 31 10:48:53 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1080","Invalid Credentials Notification","tests","Sat Jan 31 10:49:21 UTC 2026","passed","Sat Jan 31 10:49:22 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2841","Invalid Email Format Validation","tests","Sat Jan 31 10:50:10 UTC 2026","passed","Sat Jan 31 10:50:12 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
