"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2907","Required Field Validations","tests.admin","Mon Feb 23 13:23:32 UTC 2026","passed","Mon Feb 23 13:23:34 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3879","Filter by Profile Type","tests.admin","Mon Feb 23 13:21:14 UTC 2026","passed","Mon Feb 23 13:21:18 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2740","Close Invalid Credentials Notification","tests.public","Mon Feb 23 13:22:53 UTC 2026","passed","Mon Feb 23 13:22:56 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2173","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:24:49 UTC 2026","passed","Mon Feb 23 13:24:51 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","137","Required fields validation","tests.public","Mon Feb 23 13:24:58 UTC 2026","passed","Mon Feb 23 13:24:58 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","172","Password rules validation","tests.public","Mon Feb 23 13:24:31 UTC 2026","passed","Mon Feb 23 13:24:31 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","144","Required fields validation","tests.public","Mon Feb 23 13:24:07 UTC 2026","passed","Mon Feb 23 13:24:08 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","5572","Filter by Deadline Date Range","tests.admin","Mon Feb 23 13:21:19 UTC 2026","failed","Mon Feb 23 13:21:25 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the corporate form shows validation errors for required tabs 
        and invalid sections when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Verify all Tabs are marked as invalid
        4. Verify all Sections on the current tab (General) are marked as invalid
        ","7819","Corporate Form Tabs and Sections Validation","tests.forms","Mon Feb 23 13:22:04 UTC 2026","passed","Mon Feb 23 13:22:12 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test that selecting a date via the calendar picker fills the
        Date of incorporation/Establishment field and is valid on submit.

        Steps:
        1. Open the calendar and select a day
        2. Verify the date field spinbuttons are filled
        3. Submit the application
        4. Verify the date field is not invalid
        ","3464","Date of Incorporation Calendar Selection","tests.forms","Mon Feb 23 13:22:40 UTC 2026","passed","Mon Feb 23 13:22:43 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1334","Invalid Credentials Notification","tests.public","Mon Feb 23 13:22:51 UTC 2026","passed","Mon Feb 23 13:22:52 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","474","Empty fields validation","tests.public","Mon Feb 23 13:24:02 UTC 2026","passed","Mon Feb 23 13:24:02 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2709","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:24:54 UTC 2026","passed","Mon Feb 23 13:24:57 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","160","Required fields validation","tests.public","Mon Feb 23 13:24:30 UTC 2026","passed","Mon Feb 23 13:24:30 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2140","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:24:12 UTC 2026","passed","Mon Feb 23 13:24:14 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that clicking a Profile Link navigates to the correct profile page.

        This test verifies that:
        1. User can click on a profile link in the table
        2. User navigates to the corresponding profile page
        3. Profile details (Customer Name, Email, Profile Type) match the selected link
        4. Verifications table shows correct Type, Status (Draft), and Creation Date
        ","1958","Profile Link opens correct Profile Details with matching data and Draft verification","tests.admin","Mon Feb 23 13:21:33 UTC 2026","passed","Mon Feb 23 13:21:35 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","147","Required fields validation","tests.public","Mon Feb 23 13:24:46 UTC 2026","passed","Mon Feb 23 13:24:46 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","4968","Generate Link Functional Flow","tests.admin","Mon Feb 23 13:21:52 UTC 2026","passed","Mon Feb 23 13:21:57 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1014","Search by Name","tests.admin","Mon Feb 23 13:21:01 UTC 2026","passed","Mon Feb 23 13:21:02 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","1067","Links Page Load","tests.admin","Mon Feb 23 13:20:53 UTC 2026","passed","Mon Feb 23 13:20:54 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2058","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:25:00 UTC 2026","passed","Mon Feb 23 13:25:02 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"    def test_corporate_form_loads_correctly(self, browser, corporate_form_link):

        Test that the corporate form loads correctly when accessed via a workflow link.
        
        Preconditions:
        - Workflow link for Company is generated and active
        
        Steps:
        1. Get the workflow link from fixture
        2. Open the workflow link in a new browser tab
        
        Expected Results:
        • Business Account Setup form loads correctly
        • All sections are visible: General, Persons, Documents, FATCA and CRS
        • Welcome message is displayed at the top
        ","7228","Corporate Form Loads Correctly via Workflow Link","tests.forms","Mon Feb 23 13:21:57 UTC 2026","passed","Mon Feb 23 13:22:04 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Verify that the sign‑up page loads and all critical elements are visible.","1176","Sign‑Up page loads and all elements are visible","tests.public","Mon Feb 23 13:23:01 UTC 2026","passed","Mon Feb 23 13:23:02 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","497","Wrong format fields validation","tests.public","Mon Feb 23 13:24:28 UTC 2026","passed","Mon Feb 23 13:24:28 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","215","Required fields validation","tests.public","Mon Feb 23 13:24:53 UTC 2026","passed","Mon Feb 23 13:24:53 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","174","Password rules validation","tests.public","Mon Feb 23 13:23:06 UTC 2026","passed","Mon Feb 23 13:23:06 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","408","Sign‑In navigation","tests.public","Mon Feb 23 13:23:10 UTC 2026","passed","Mon Feb 23 13:23:10 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1870","Search by Partial Email","tests.admin","Mon Feb 23 13:23:20 UTC 2026","passed","Mon Feb 23 13:23:21 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that clicking a Profile Link navigates to the correct profile page.

        This test verifies that:
        1. User can click on a profile link in the table
        2. User navigates to the corresponding profile page
        3. Profile details (Customer Name, Email, Profile Type) match the selected link
        4. Verifications table shows correct Type, Status (Draft), and Creation Date
        ","1852","Profile Link opens correct Profile Details with matching data and Draft verification","tests.admin","Mon Feb 23 13:23:28 UTC 2026","passed","Mon Feb 23 13:23:30 UTC 2026","TestLinksPage","test_links_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","142","Password visibility toggle works","tests.public","Mon Feb 23 13:24:10 UTC 2026","passed","Mon Feb 23 13:24:10 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","2860","Hide Expired Links Toggle","tests.admin","Mon Feb 23 13:21:26 UTC 2026","passed","Mon Feb 23 13:21:29 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Email.
        ","1809","Search by Email","tests.admin","Mon Feb 23 13:23:14 UTC 2026","passed","Mon Feb 23 13:23:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","479","Wrong format fields validation","tests.public","Mon Feb 23 13:22:57 UTC 2026","passed","Mon Feb 23 13:22:58 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","163","Password rules validation","tests.public","Mon Feb 23 13:24:09 UTC 2026","passed","Mon Feb 23 13:24:09 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","2339","Successful Login","tests.public","Mon Feb 23 13:22:46 UTC 2026","passed","Mon Feb 23 13:22:48 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2150","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:21:44 UTC 2026","passed","Mon Feb 23 13:21:47 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","165","Password mismatch validation","tests.public","Mon Feb 23 13:23:08 UTC 2026","passed","Mon Feb 23 13:23:08 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","159","Invalid e‑mail format validation","tests.public","Mon Feb 23 13:23:04 UTC 2026","passed","Mon Feb 23 13:23:04 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","492","Wrong format fields validation","tests.public","Mon Feb 23 13:24:06 UTC 2026","passed","Mon Feb 23 13:24:06 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2030","Invalid Deadline Date Validation","tests.admin","Mon Feb 23 13:21:48 UTC 2026","passed","Mon Feb 23 13:21:50 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the corporate form shows validation errors for required fields 
        when submitted empty.
        
        Steps:
        1. Open Corporate form
        2. Click ""Submit Application"" without filling data
        3. Iterate through all required fields and verify they are marked as invalid
        ","18168","Corporate Form Fields Validation","tests.forms","Mon Feb 23 13:22:12 UTC 2026","passed","Mon Feb 23 13:22:30 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2900","Invalid Deadline Date Validation","tests.admin","Mon Feb 23 13:23:41 UTC 2026","passed","Mon Feb 23 13:23:44 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","2295","Phone Number Length Validation – 12345678901234","tests.forms","Mon Feb 23 13:24:20 UTC 2026","passed","Mon Feb 23 13:24:23 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"","132","test_password_hide_button_is_working[chromium]","tests.public","Mon Feb 23 13:22:59 UTC 2026","passed","Mon Feb 23 13:22:59 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","419","Sign-Up navigation","tests.public","Mon Feb 23 13:23:00 UTC 2026","passed","Mon Feb 23 13:23:00 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","153","Password visibility toggle works","tests.public","Mon Feb 23 13:23:07 UTC 2026","passed","Mon Feb 23 13:23:07 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2925","Invalid Email Format Validation","tests.admin","Mon Feb 23 13:25:04 UTC 2026","passed","Mon Feb 23 13:25:06 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1376","Invalid Credentials Notification","tests.public","Mon Feb 23 13:24:25 UTC 2026","passed","Mon Feb 23 13:24:27 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","892","Workflows Page Load","tests.admin","Mon Feb 23 13:21:36 UTC 2026","passed","Mon Feb 23 13:21:37 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","171","Password rules validation","tests.public","Mon Feb 23 13:24:48 UTC 2026","passed","Mon Feb 23 13:24:48 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","3878","Filter by Profile Type","tests.admin","Mon Feb 23 13:23:23 UTC 2026","passed","Mon Feb 23 13:23:27 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","192","Search Options Visibility","tests.admin","Mon Feb 23 13:20:56 UTC 2026","passed","Mon Feb 23 13:20:56 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","9","Login Page Load","tests.public","Mon Feb 23 13:22:44 UTC 2026","passed","Mon Feb 23 13:22:44 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","1931","Search by Partial Email","tests.admin","Mon Feb 23 13:21:10 UTC 2026","passed","Mon Feb 23 13:21:12 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","1926","Phone Number Length Validation – 12345","tests.forms","Mon Feb 23 13:22:38 UTC 2026","passed","Mon Feb 23 13:22:40 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1335","Invalid Credentials Notification","tests.public","Mon Feb 23 13:24:03 UTC 2026","passed","Mon Feb 23 13:24:05 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","231","Generate Link Modal Load","tests.admin","Mon Feb 23 13:21:39 UTC 2026","passed","Mon Feb 23 13:21:39 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the Company Telephone Number field enforces 7–15 character length
        (including '+' and country code).

        Uses a function-scoped browser context via corporate_general_page fixture.
        Each parametrized case fills the phone field, submits, and checks validation.
        ","3049","Phone Number Length Validation – 123456789012345","tests.forms","Mon Feb 23 13:24:42 UTC 2026","passed","Mon Feb 23 13:24:45 UTC 2026","TestCorporateFormPage","test_corporate_form_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","146","Required fields validation","tests.public","Mon Feb 23 13:23:03 UTC 2026","passed","Mon Feb 23 13:23:03 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2233","Required Field Validations","tests.admin","Mon Feb 23 13:21:41 UTC 2026","passed","Mon Feb 23 13:21:43 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Email.
        ","1860","Search by Email","tests.admin","Mon Feb 23 13:21:04 UTC 2026","passed","Mon Feb 23 13:21:05 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5915","Generate Link Functional Flow","tests.admin","Mon Feb 23 13:23:45 UTC 2026","passed","Mon Feb 23 13:23:51 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
