"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Ensure the hide/show button toggles the input ``type`` attribute.","142","Password visibility toggle works","tests","Tue Feb 03 06:37:18 UTC 2026","passed","Tue Feb 03 06:37:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","543","Empty fields validation","tests","Tue Feb 03 06:36:17 UTC 2026","passed","Tue Feb 03 06:36:18 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1882","Invalid Email Format Validation","tests","Tue Feb 03 06:37:57 UTC 2026","passed","Tue Feb 03 06:37:59 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","155","Required fields validation","tests","Tue Feb 03 06:36:31 UTC 2026","passed","Tue Feb 03 06:36:31 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","161","Required fields validation","tests","Tue Feb 03 06:37:50 UTC 2026","passed","Tue Feb 03 06:37:50 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2807","Invalid Deadline Date Validation","tests","Tue Feb 03 06:37:24 UTC 2026","passed","Tue Feb 03 06:37:27 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","165","Password rules validation","tests","Tue Feb 03 06:37:16 UTC 2026","passed","Tue Feb 03 06:37:16 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","1935","Required Field Validations","tests","Tue Feb 03 06:36:42 UTC 2026","passed","Tue Feb 03 06:36:43 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","4894","Generate Link Functional Flow","tests","Tue Feb 03 06:36:48 UTC 2026","passed","Tue Feb 03 06:36:53 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","6595","Filter by Deadline Date Range","tests","Tue Feb 03 06:36:04 UTC 2026","failed","Tue Feb 03 06:36:11 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","533","Empty fields validation","tests","Tue Feb 03 06:37:09 UTC 2026","passed","Tue Feb 03 06:37:09 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2617","Invalid Email Format Validation","tests","Tue Feb 03 06:37:46 UTC 2026","passed","Tue Feb 03 06:37:49 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","13","Login Page Load","tests","Tue Feb 03 06:36:12 UTC 2026","passed","Tue Feb 03 06:36:12 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","4016","Filter by Profile Type","tests","Tue Feb 03 06:36:00 UTC 2026","passed","Tue Feb 03 06:36:04 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","161","Password rules validation","tests","Tue Feb 03 06:37:41 UTC 2026","passed","Tue Feb 03 06:37:41 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","2408","Successful Login","tests","Tue Feb 03 06:36:13 UTC 2026","passed","Tue Feb 03 06:36:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","158","Required fields validation","tests","Tue Feb 03 06:37:53 UTC 2026","passed","Tue Feb 03 06:37:54 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"","134","test_password_hide_button_is_working[chromium]","tests","Tue Feb 03 06:36:27 UTC 2026","passed","Tue Feb 03 06:36:27 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Full Name.
        ","1950","Search by Name","tests","Tue Feb 03 06:36:53 UTC 2026","passed","Tue Feb 03 06:36:55 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","1293","Filter Popover Visibility","tests","Tue Feb 03 06:35:43 UTC 2026","passed","Tue Feb 03 06:35:44 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1797","Invalid Email Format Validation","tests","Tue Feb 03 06:37:50 UTC 2026","passed","Tue Feb 03 06:37:52 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","1572","Generate Link Modal Load","tests","Tue Feb 03 06:36:40 UTC 2026","passed","Tue Feb 03 06:36:41 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","5645","Generate Link Functional Flow","tests","Tue Feb 03 06:37:27 UTC 2026","passed","Tue Feb 03 06:37:33 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","120","Password visibility toggle works","tests","Tue Feb 03 06:36:35 UTC 2026","passed","Tue Feb 03 06:36:35 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1409","Invalid Credentials Notification","tests","Tue Feb 03 06:36:19 UTC 2026","passed","Tue Feb 03 06:36:20 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1393","Invalid Credentials Notification","tests","Tue Feb 03 06:37:36 UTC 2026","passed","Tue Feb 03 06:37:37 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","2383","Search by Partial Email","tests","Tue Feb 03 06:37:01 UTC 2026","passed","Tue Feb 03 06:37:03 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","2718","Required Field Validations","tests","Tue Feb 03 06:37:18 UTC 2026","passed","Tue Feb 03 06:37:21 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","4206","Filter by Profile Type","tests","Tue Feb 03 06:37:03 UTC 2026","passed","Tue Feb 03 06:37:08 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","235","Sign‑In navigation","tests","Tue Feb 03 06:36:37 UTC 2026","passed","Tue Feb 03 06:36:37 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","558","Wrong format fields validation","tests","Tue Feb 03 06:37:13 UTC 2026","passed","Tue Feb 03 06:37:14 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","149","Password rules validation","tests","Tue Feb 03 06:37:46 UTC 2026","passed","Tue Feb 03 06:37:46 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2636","Invalid Email Format Validation","tests","Tue Feb 03 06:37:59 UTC 2026","passed","Tue Feb 03 06:38:02 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","1985","Search by Partial Name","tests","Tue Feb 03 06:36:58 UTC 2026","passed","Tue Feb 03 06:37:00 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","144","Password rules validation","tests","Tue Feb 03 06:36:33 UTC 2026","passed","Tue Feb 03 06:36:34 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2872","Invalid Email Format Validation","tests","Tue Feb 03 06:37:54 UTC 2026","passed","Tue Feb 03 06:37:57 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","1967","Search by Partial Name","tests","Tue Feb 03 06:35:55 UTC 2026","passed","Tue Feb 03 06:35:57 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1829","Invalid Email Format Validation","tests","Tue Feb 03 06:37:42 UTC 2026","passed","Tue Feb 03 06:37:43 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","1865","Invalid Deadline Date Validation","tests","Tue Feb 03 06:36:46 UTC 2026","passed","Tue Feb 03 06:36:48 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","1366","Invalid Credentials Notification","tests","Tue Feb 03 06:37:11 UTC 2026","passed","Tue Feb 03 06:37:12 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","2761","Close Invalid Credentials Notification","tests","Tue Feb 03 06:36:21 UTC 2026","passed","Tue Feb 03 06:36:24 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","1856","Links Page Load","tests","Tue Feb 03 06:35:39 UTC 2026","passed","Tue Feb 03 06:35:41 UTC 2026","TestLinksPage","test_links_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","260","Sign-Up navigation","tests","Tue Feb 03 06:36:28 UTC 2026","passed","Tue Feb 03 06:36:28 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","558","Empty fields validation","tests","Tue Feb 03 06:37:34 UTC 2026","passed","Tue Feb 03 06:37:34 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","164","Required fields validation","tests","Tue Feb 03 06:37:44 UTC 2026","passed","Tue Feb 03 06:37:45 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that the workflows page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the workflows page
        2. Essential elements are visible
        ","1713","Workflows Page Load","tests","Tue Feb 03 06:36:38 UTC 2026","passed","Tue Feb 03 06:36:39 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","550","Wrong format fields validation","tests","Tue Feb 03 06:36:25 UTC 2026","passed","Tue Feb 03 06:36:26 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Email.
        ","2889","Search by Email","tests","Tue Feb 03 06:35:52 UTC 2026","passed","Tue Feb 03 06:35:54 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","2776","Invalid Email Format Validation","tests","Tue Feb 03 06:37:21 UTC 2026","passed","Tue Feb 03 06:37:24 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","156","Invalid e‑mail format validation","tests","Tue Feb 03 06:36:32 UTC 2026","passed","Tue Feb 03 06:36:32 UTC 2026","TestSignUpPage","test_sign_up_page","",""
