"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Wrong format fields validation","tests","Sat Feb 07 17:27:17 UTC 2026","broken","Sat Feb 07 17:27:17 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Enter different values for *Password* and *Repeat Password* and verify the validation.

        The application typically shows a specific message; we assert that the
        *repeat‑password* validation element displays a non‑empty error.
        ","0","Password mismatch validation","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Deadline Date range.

        Preconditions:
        - Links page is open with links having different deadlines

        Steps:
        1. Click ""Filter""
        2. Enter a date range using the date pickers
        3. Click ""Apply""

        Expected Results:
        - Only links with Deadline Dates within the selected range are displayed
        - Links outside the range are hidden
        - Table updates correctly after filter applied
        ","0","Filter by Deadline Date Range","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:23 UTC 2026","broken","Sat Feb 07 17:27:23 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","0","Password rules validation","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","0","Password rules validation","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test successful login process.

        This test verifies that:
        1. User can navigate to the application
        2. User can perform login with valid credentials
        3. Login is successful and user is redirected to workflows page
        ","0","Successful Login","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","0","Required fields validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","0","Required fields validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","0","Password visibility toggle works","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","0","Search by Partial Name","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that the links page loads and displays correct headers.

        This test verifies that:
        1. User can navigate to the links page
        2. Table headers are correct
        ","0","Links Page Load","tests","Sat Feb 07 17:27:10 UTC 2026","broken","Sat Feb 07 17:27:10 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","0","Password rules validation","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","0","Invalid Credentials Notification","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that clicking 'Sign up' link opens the Sign Up page.","0","Sign-Up navigation","tests","Sat Feb 07 17:27:17 UTC 2026","broken","Sat Feb 07 17:27:17 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","0","Required Field Validations","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"Ensure the hide/show button toggles the input ``type`` attribute.","0","Password visibility toggle works","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","0","Required fields validation","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","0","Filter by Profile Type","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test that search filters links correctly by Full Name.
        ","0","Search by Name","tests","Sat Feb 07 17:27:15 UTC 2026","broken","Sat Feb 07 17:27:15 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Wrong format fields validation","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Name.
        Verifies that ALL result rows contain the partial text in the relevant column.
        ","0","Search by Partial Name","tests","Sat Feb 07 17:27:19 UTC 2026","broken","Sat Feb 07 17:27:19 UTC 2026","TestLinksPage","test_links_page","",""
"Check that the UI reports password‑strength violations.

        The exact validation messages are defined by the application; the test
        asserts that *some* message appears containing the expected hint.
        ","0","Password rules validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test that filter popover and its elements are correctly displayed.

        This test verifies that:
        1. Filter button opens the popover
        2. Filter fields are visible
        3. Profile type options are correct
        ","0","Filter Popover Visibility","tests","Sat Feb 07 17:27:15 UTC 2026","broken","Sat Feb 07 17:27:15 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that 'Hide Expired Links' toggle correctly hides/shows expired links.
        Uses Playwright's clock to simulate time passing.
        ","0","Hide Expired Links Toggle","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","0","Required fields validation","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"","0","test_password_hide_button_is_working[chromium]","tests","Sat Feb 07 17:27:17 UTC 2026","broken","Sat Feb 07 17:27:17 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search options are correctly displayed.

        This test verifies that:
        1. Default search option is Name
        2. All search options are available in the dropdown
        ","0","Search Options Visibility","tests","Sat Feb 07 17:27:15 UTC 2026","broken","Sat Feb 07 17:27:15 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the generate link modal opens correctly.

        This test verifies that:
        1. User can click generate button
        2. Modal appears with correct title
        ","0","Generate Link Modal Load","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that search filters links correctly by Full Name.
        ","0","Search by Name","tests","Sat Feb 07 17:27:19 UTC 2026","broken","Sat Feb 07 17:27:19 UTC 2026","TestLinksPage","test_links_page","",""
"Leave a single required field empty and verify the *This field is required* message.

        All other fields are filled with valid dummy data.
        ","0","Required fields validation","tests","Sat Feb 07 17:27:22 UTC 2026","broken","Sat Feb 07 17:27:22 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test notification for invalid email and password.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears for invalid credentials
        ","0","Invalid Credentials Notification","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:19 UTC 2026","broken","Sat Feb 07 17:27:19 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Empty fields validation","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test that search filters links correctly by Partial Email.
        Verifies that ALL result rows contain the partial text in the Email column.
        ","0","Search by Partial Email","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:23 UTC 2026","broken","Sat Feb 07 17:27:23 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Deadline Date Validation","tests","Sat Feb 07 17:27:21 UTC 2026","broken","Sat Feb 07 17:27:21 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test that the login page loads and is fully visible.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. Essential elements (email, password, sign-in button) are visible
        ","0","Login Page Load","tests","Sat Feb 07 17:27:16 UTC 2026","broken","Sat Feb 07 17:27:16 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Empty fields validation","tests","Sat Feb 07 17:27:17 UTC 2026","broken","Sat Feb 07 17:27:17 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test closing the invalid credentials notification.

        This test verifies that:
        1. User can navigate to the sign-in page
        2. User can attempt login with invalid credentials
        3. Error notification appears and can be closed
        ","0","Close Invalid Credentials Notification","tests","Sat Feb 07 17:27:17 UTC 2026","broken","Sat Feb 07 17:27:17 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Enter an incorrectly formatted e‑mail address and verify the validation message.","0","Invalid e‑mail format validation","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Wrong format fields validation","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignInPage","test_sign_in_page","",""
"Verify that clicking 'Sign in' link opens the Sign In page.","0","Sign‑In navigation","tests","Sat Feb 07 17:27:18 UTC 2026","broken","Sat Feb 07 17:27:18 UTC 2026","TestSignUpPage","test_sign_up_page","",""
"
        Test required field validations when generating a link.

        This test verifies that:
        1. Required field validation messages appear when submitting empty form
        2. All expected validations are shown for natural person and company forms
        ","0","Required Field Validations","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Verify filtering links by Profile Type using search.

        Steps:
        1. Open ""Filter"" and select a profile type
        2. Click ""Apply""
        3. Search for a name of a DIFFERENT profile type
        4. Verify no results found (record is filtered out)
        5. Search for a name of the CORRECT profile type
        6. Verify record is found (record is NOT filtered out)
        7. Click ""Filter"" -> ""Reset""
        8. Search for the DIFFERENT profile type's name again
        9. Verify record is now found (filter is cleared)
        ","0","Filter by Profile Type","tests","Sat Feb 07 17:27:19 UTC 2026","broken","Sat Feb 07 17:27:19 UTC 2026","TestLinksPage","test_links_page","",""
"
        Test validation for empty email and/or password fields.

        Scenarios:
        - Empty email
        - Empty password
        - Both fields empty
        ","0","Empty fields validation","tests","Sat Feb 07 17:27:20 UTC 2026","broken","Sat Feb 07 17:27:20 UTC 2026","TestSignInPage","test_sign_in_page","",""
"
        Test the complete flow of generating a link and verifying it appears in the Links page.

        This test verifies that:
        1. User can generate a natural person or company link
        2. The generated link appears in the Links page table
        ","0","Generate Link Functional Flow","tests","Sat Feb 07 17:27:19 UTC 2026","broken","Sat Feb 07 17:27:19 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
"
        Test validation for invalid email format when generating a link.

        Scenarios:
        - Missing @ symbol
        - Missing domain part
        - Missing local part
        - Invalid domain
        ","0","Invalid Email Format Validation","tests","Sat Feb 07 17:27:23 UTC 2026","broken","Sat Feb 07 17:27:23 UTC 2026","TestWorkflowsPage","test_workflows_page","",""
